交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000422,226.9290240000,227.7773568000,224.8081920000,225.9746496000,3580700,76510158.0000,后复权
2022-01-04,20220104094000000,sz.000422,225.9746496000,226.2927744000,223.7477760000,224.8081920000,1880779,39940695.0000,后复权
2022-01-04,20220104094500000,sz.000422,224.9142336000,226.1867328000,221.3088192000,222.6873600000,2702481,56894740.0000,后复权
2022-01-04,20220104095000000,sz.000422,221.9450688000,223.2175680000,221.0967360000,221.3088192000,2024400,42371719.0000,后复权
2022-01-04,20220104095500000,sz.000422,221.3088192000,221.3088192000,215.9006976000,216.5369472000,4538251,93168176.0000,后复权
2022-01-04,20220104100000000,sz.000422,216.5369472000,216.6429888000,213.1436160000,214.4161152000,4000600,81117488.0000,后复权
2022-01-04,20220104100500000,sz.000422,214.2040320000,215.4765312000,212.9315328000,215.1584064000,2980300,60179152.0000,后复权
2022-01-04,20220104101000000,sz.000422,215.0523648000,215.1584064000,212.0832000000,212.1892416000,3845700,77339872.0000,后复权
2022-01-04,20220104101500000,sz.000422,212.1892416000,212.1892416000,209.2200768000,211.8711168000,3603295,71598000.0000,后复权
2022-01-04,20220104102000000,sz.000422,211.7650752000,213.2496576000,211.7650752000,212.4013248000,1602900,32107728.0000,后复权
2022-01-04,20220104102500000,sz.000422,212.6134080000,213.8859072000,212.6134080000,213.7798656000,958866,19287536.0000,后复权
2022-01-04,20220104103000000,sz.000422,213.7798656000,214.5221568000,212.8254912000,213.0375744000,945900,19070160.0000,后复权
2022-01-04,20220104103500000,sz.000422,213.0375744000,213.4617408000,212.0832000000,213.2496576000,1360200,27235904.0000,后复权
2022-01-04,20220104104000000,sz.000422,213.3556992000,213.3556992000,212.5073664000,213.1436160000,480100,9633392.0000,后复权
2022-01-04,20220104104500000,sz.000422,213.0375744000,213.1436160000,212.0832000000,212.2952832000,994700,19936272.0000,后复权
2022-01-04,20220104105000000,sz.000422,212.2952832000,212.9315328000,212.1892416000,212.6134080000,522676,10468576.0000,后复权
2022-01-04,20220104105500000,sz.000422,212.5073664000,212.6134080000,212.0832000000,212.4013248000,555700,11127440.0000,后复权
2022-01-04,20220104110000000,sz.000422,212.4013248000,213.9919488000,212.1892416000,213.8859072000,568410,11412320.0000,后复权
2022-01-04,20220104110500000,sz.000422,213.7798656000,213.8859072000,212.6134080000,212.9315328000,509600,10258064.0000,后复权
