交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000415,46.5920763000,46.5920763000,46.1166469500,46.2751234000,1067100,3120051.0000,后复权
2022-01-04,20220104094000000,sz.000415,46.2751234000,46.5920763000,46.2751234000,46.2751234000,1151100,3376187.0000,后复权
2022-01-04,20220104094500000,sz.000415,46.4335998500,46.7505527500,46.4335998500,46.5920763000,1244600,3654032.0000,后复权
2022-01-04,20220104095000000,sz.000415,46.7505527500,46.7505527500,46.5920763000,46.5920763000,674700,1984726.0000,后复权
2022-01-04,20220104095500000,sz.000415,46.5920763000,46.7505527500,46.4335998500,46.4335998500,375554,1103764.0000,后复权
2022-01-04,20220104100000000,sz.000415,46.4335998500,46.7505527500,46.4335998500,46.7505527500,1280400,3759524.0000,后复权
2022-01-04,20220104100500000,sz.000415,46.7505527500,46.7505527500,46.5920763000,46.7505527500,335700,988748.0000,后复权
2022-01-04,20220104101000000,sz.000415,46.7505527500,46.7505527500,46.4335998500,46.7505527500,1528900,4496531.0000,后复权
2022-01-04,20220104101500000,sz.000415,46.5920763000,46.7505527500,46.5920763000,46.5920763000,1297900,3821569.0000,后复权
2022-01-04,20220104102000000,sz.000415,46.5920763000,46.7505527500,46.5920763000,46.7505527500,422100,1241834.0000,后复权
2022-01-04,20220104102500000,sz.000415,46.7505527500,46.7505527500,46.5920763000,46.7505527500,598700,1763589.0000,后复权
2022-01-04,20220104103000000,sz.000415,46.5920763000,46.9090292000,46.5920763000,46.7505527500,1641640,4846196.0000,后复权
2022-01-04,20220104103500000,sz.000415,46.7505527500,47.0675056500,46.7505527500,47.0675056500,1645400,4871540.0000,后复权
2022-01-04,20220104104000000,sz.000415,47.0675056500,47.2259821000,46.9090292000,46.9090292000,694500,2062117.0000,后复权
2022-01-04,20220104104500000,sz.000415,46.9090292000,47.0675056500,46.9090292000,47.0675056500,203400,603534.0000,后复权
2022-01-04,20220104105000000,sz.000415,47.0675056500,47.2259821000,46.9090292000,47.2259821000,631400,1876598.0000,后复权
2022-01-04,20220104105500000,sz.000415,47.0675056500,47.2259821000,47.0675056500,47.0675056500,312000,928974.0000,后复权
2022-01-04,20220104110000000,sz.000415,47.0675056500,47.2259821000,47.0675056500,47.0675056500,980200,2913991.0000,后复权
2022-01-04,20220104110500000,sz.000415,47.0675056500,47.5429350000,47.0675056500,47.5429350000,2974574,8876366.0000,后复权
2022-01-04,20220104111000000,sz.000415,47.5429350000,47.5429350000,47.3844585500,47.3844585500,561000,1681326.0000,后复权
2022-01-04,20220104111500000,sz.000415,47.3844585500,47.5429350000,47.3844585500,47.3844585500,404117,1210040.0000,后复权
2022-01-04,20220104112000000,sz.000415,47.3844585500,47.5429350000,47.3844585500,47.3844585500,371200,1112475.0000,后复权
2022-01-04,20220104112500000,sz.000415,47.3844585500,47.5429350000,47.3844585500,47.3844585500,135400,405708.0000,后复权
2022-01-04,20220104113000000,sz.000415,47.3844585500,47.5429350000,47.3844585500,47.3844585500,473583,1417222.0000,后复权
2022-01-04,20220104130500000,sz.000415,47.3844585500,47.5429350000,47.2259821000,47.3844585500,765100,2285561.0000,后复权
2022-01-04,20220104131000000,sz.000415,47.2259821000,47.5429350000,47.0675056500,47.5429350000,2224400,6658207.0000,后复权
2022-01-04,20220104131500000,sz.000415,47.5429350000,47.7014114500,47.3844585500,47.3844585500,276400,828530.0000,后复权
2022-01-04,20220104132000000,sz.000415,47.3844585500,47.5429350000,47.3844585500,47.3844585500,399400,1194506.0000,后复权
2022-01-04,20220104132500000,sz.000415,47.3844585500,47.5429350000,47.3844585500,47.3844585500,499700,1494454.0000,后复权
