交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000408,145.2835904000,145.8772973800,138.2988024000,140.1846951600,4372700,179069892.0000,后复权
2022-01-04,20220104094000000,sz.000408,140.0799233400,140.2545430400,136.5176814600,137.2161602600,2983526,118392876.0000,后复权
2022-01-04,20220104094500000,sz.000408,137.2860081400,137.2860081400,133.1649832200,134.8762562800,3426800,133105664.0000,后复权
2022-01-04,20220104095000000,sz.000408,134.8762562800,136.1684420600,134.5968647600,134.9461041600,2172900,84145184.0000,后复权
2022-01-04,20220104095500000,sz.000408,135.0857999200,135.7842787200,133.9333099000,135.6445829600,2155300,83049296.0000,后复权
2022-01-04,20220104100000000,sz.000408,135.2953435600,135.2953435600,132.7109720000,132.7109720000,3103600,119007776.0000,后复权
2022-01-04,20220104100500000,sz.000408,132.6411241200,132.7458959400,130.9647750000,132.2918847200,2752861,103942480.0000,后复权
2022-01-04,20220104101000000,sz.000408,132.0823410800,132.2569607800,130.0916765000,130.0916765000,2074400,77895744.0000,后复权
2022-01-04,20220104101500000,sz.000408,130.3710680200,131.3140144000,129.8472089200,130.8250792400,1461637,54580864.0000,后复权
2022-01-04,20220104102000000,sz.000408,130.9298510600,131.7680256200,129.9869046800,129.9869046800,1001100,37553632.0000,后复权
2022-01-04,20220104102500000,sz.000408,129.9519807400,131.1393947000,129.9519807400,130.6504595400,541543,20227808.0000,后复权
2022-01-04,20220104103000000,sz.000408,130.6504595400,132.2569607800,130.5806116600,132.0124932000,610831,22980880.0000,后复权
2022-01-04,20220104103500000,sz.000408,132.0124932000,132.0124932000,130.7901553000,130.8250792400,716700,26902784.0000,后复权
2022-01-04,20220104104000000,sz.000408,130.8949271200,130.9647750000,129.8122849800,130.0916765000,1263575,47126528.0000,后复权
2022-01-04,20220104104500000,sz.000408,130.2313722600,131.4886341000,129.1836540600,131.1743186400,1448474,53868480.0000,后复权
2022-01-04,20220104105000000,sz.000408,131.4537101600,132.1521889600,131.2092425800,131.5584819800,700000,26428240.0000,后复权
2022-01-04,20220104105500000,sz.000408,131.5934059200,132.2569607800,130.8600031800,132.1871129000,254800,9609568.0000,后复权
2022-01-04,20220104110000000,sz.000408,132.1172650200,132.3617326000,130.4409159000,130.8250792400,576900,21689440.0000,后复权
2022-01-04,20220104110500000,sz.000408,130.9647750000,131.5584819800,130.7552313600,131.0695468200,351830,13207584.0000,后复权
2022-01-04,20220104111000000,sz.000408,131.0695468200,131.5235580400,131.0695468200,131.2092425800,194200,7299040.0000,后复权
2022-01-04,20220104111500000,sz.000408,131.4886341000,131.5584819800,131.1044707600,131.3838622800,178100,6700640.0000,后复权
