交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000401,38.0619306900,38.0937284600,37.6803574500,38.0619306900,789600,9404190.0000,后复权
2022-01-04,20220104094000000,sz.000401,38.0619306900,38.3163128500,38.0619306900,38.2527173100,868488,10430955.0000,后复权
2022-01-04,20220104094500000,sz.000401,38.2527173100,38.4435039300,38.1891217700,38.3481106200,920830,11106130.0000,后复权
2022-01-04,20220104095000000,sz.000401,38.3481106200,38.3799083900,38.2527173100,38.3163128500,324000,3906560.0000,后复权
2022-01-04,20220104095500000,sz.000401,38.3163128500,38.6342905500,38.3163128500,38.5706950100,1001939,12129675.0000,后复权
2022-01-04,20220104100000000,sz.000401,38.5388972400,38.6024927800,38.3799083900,38.3799083900,308500,3733408.0000,后复权
2022-01-04,20220104100500000,sz.000401,38.4435039300,38.5070994700,38.3799083900,38.4117061600,180400,2181659.0000,后复权
2022-01-04,20220104101000000,sz.000401,38.4117061600,38.4753017000,38.3163128500,38.4753017000,212200,2560640.0000,后复权
2022-01-04,20220104101500000,sz.000401,38.4117061600,38.4435039300,38.2527173100,38.2845150800,220200,2655067.0000,后复权
2022-01-04,20220104102000000,sz.000401,38.2845150800,38.3481106200,38.2527173100,38.2527173100,197300,2377005.0000,后复权
2022-01-04,20220104102500000,sz.000401,38.2845150800,38.4117061600,38.2845150800,38.3481106200,177338,2137061.0000,后复权
2022-01-04,20220104103000000,sz.000401,38.3163128500,38.3799083900,38.3163128500,38.3163128500,121300,1462435.0000,后复权
2022-01-04,20220104103500000,sz.000401,38.3163128500,38.3481106200,38.2845150800,38.3163128500,89900,1083405.0000,后复权
2022-01-04,20220104104000000,sz.000401,38.3163128500,38.3481106200,38.2845150800,38.3163128500,76300,919285.0000,后复权
2022-01-04,20220104104500000,sz.000401,38.3163128500,38.3481106200,38.2527173100,38.2527173100,122100,1470390.0000,后复权
2022-01-04,20220104105000000,sz.000401,38.2845150800,38.3163128500,38.2527173100,38.2527173100,148600,1788244.0000,后复权
2022-01-04,20220104105500000,sz.000401,38.2527173100,38.3799083900,38.2209195400,38.3163128500,381200,4589286.0000,后复权
2022-01-04,20220104110000000,sz.000401,38.3163128500,38.3799083900,38.3163128500,38.3481106200,76200,918545.0000,后复权
2022-01-04,20220104110500000,sz.000401,38.3481106200,38.3799083900,38.3163128500,38.3163128500,90500,1091385.0000,后复权
2022-01-04,20220104111000000,sz.000401,38.3163128500,38.3481106200,38.2845150800,38.2845150800,61900,746091.0000,后复权
2022-01-04,20220104111500000,sz.000401,38.2845150800,38.3481106200,38.2845150800,38.3163128500,100200,1207099.0000,后复权
2022-01-04,20220104112000000,sz.000401,38.3163128500,38.3481106200,38.2845150800,38.3481106200,39800,479660.0000,后复权
2022-01-04,20220104112500000,sz.000401,38.3481106200,38.4117061600,38.2845150800,38.4117061600,225989,2725168.0000,后复权
2022-01-04,20220104113000000,sz.000401,38.4117061600,38.4117061600,38.3481106200,38.3481106200,83000,1001943.0000,后复权
2022-01-04,20220104130500000,sz.000401,38.3481106200,38.4117061600,38.3481106200,38.4117061600,104500,1261309.0000,后复权
2022-01-04,20220104131000000,sz.000401,38.3799083900,38.4435039300,38.3799083900,38.4117061600,135000,1631377.0000,后复权
2022-01-04,20220104131500000,sz.000401,38.4117061600,38.4435039300,38.3799083900,38.4117061600,90400,1091754.0000,后复权
2022-01-04,20220104132000000,sz.000401,38.4117061600,38.5388972400,38.4117061600,38.5388972400,261501,3163330.0000,后复权
2022-01-04,20220104132500000,sz.000401,38.5388972400,38.5388972400,38.4753017000,38.4753017000,174300,2110221.0000,后复权
2022-01-04,20220104133000000,sz.000401,38.4753017000,38.5070994700,38.4435039300,38.4753017000,103400,1250993.0000,后复权
2022-01-04,20220104133500000,sz.000401,38.4753017000,38.5070994700,38.4117061600,38.4753017000,96700,1169246.0000,后复权
2022-01-04,20220104134000000,sz.000401,38.4435039300,38.4753017000,38.4117061600,38.4117061600,50800,613899.0000,后复权
2022-01-04,20220104134500000,sz.000401,38.4117061600,38.5070994700,38.4117061600,38.4753017000,92600,1120084.0000,后复权
2022-01-04,20220104135000000,sz.000401,38.5070994700,38.5070994700,38.4753017000,38.4753017000,47800,578445.0000,后复权
2022-01-04,20220104135500000,sz.000401,38.4753017000,38.5070994700,38.4753017000,38.4753017000,116600,1411242.0000,后复权
2022-01-04,20220104140000000,sz.000401,38.4753017000,38.5070994700,38.4435039300,38.4753017000,184600,2232590.0000,后复权
2022-01-04,20220104140500000,sz.000401,38.4753017000,38.5070994700,38.4435039300,38.4753017000,104900,1269302.0000,后复权
2022-01-04,20220104141000000,sz.000401,38.4753017000,38.5070994700,38.4435039300,38.4753017000,170000,2055861.0000,后复权
2022-01-04,20220104141500000,sz.000401,38.4753017000,38.5070994700,38.4435039300,38.5070994700,109500,1324885.0000,后复权
2022-01-04,20220104142000000,sz.000401,38.5070994700,38.5070994700,38.4435039300,38.4753017000,118600,1435791.0000,后复权
2022-01-04,20220104142500000,sz.000401,38.5070994700,38.5070994700,38.4435039300,38.4435039300,287800,3481208.0000,后复权
2022-01-04,20220104143000000,sz.000401,38.4435039300,38.4435039300,38.4117061600,38.4435039300,67100,810946.0000,后复权
2022-01-04,20220104143500000,sz.000401,38.4117061600,38.4753017000,38.4117061600,38.4753017000,133482,1613449.0000,后复权
2022-01-04,20220104144000000,sz.000401,38.4753017000,38.4753017000,38.4117061600,38.4435039300,182300,2204105.0000,后复权
2022-01-04,20220104144500000,sz.000401,38.4435039300,38.4753017000,38.4117061600,38.4117061600,323295,3909046.0000,后复权
2022-01-04,20220104145000000,sz.000401,38.4435039300,38.4753017000,38.4117061600,38.4753017000,281300,3399889.0000,后复权
2022-01-04,20220104145500000,sz.000401,38.4753017000,38.4753017000,38.4435039300,38.4753017000,202300,2446847.0000,后复权
2022-01-04,20220104150000000,sz.000401,38.4435039300,38.4753017000,38.4117061600,38.4753017000,352900,4268422.0000,后复权
2022-01-05,20220105093500000,sz.000401,38.4435039300,38.9204704800,38.3163128500,38.6024927800,591791,7169493.0000,后复权
2022-01-05,20220105094000000,sz.000401,38.6024927800,38.6024927800,38.4753017000,38.5388972400,272900,3305782.0000,后复权
2022-01-05,20220105094500000,sz.000401,38.5070994700,38.6024927800,38.4117061600,38.6024927800,416400,5043088.0000,后复权
2022-01-05,20220105095000000,sz.000401,38.5706950100,38.6342905500,38.5070994700,38.5070994700,363200,4407419.0000,后复权
2022-01-05,20220105095500000,sz.000401,38.5070994700,38.5706950100,38.4435039300,38.5070994700,188000,2276693.0000,后复权
2022-01-05,20220105100000000,sz.000401,38.5070994700,38.5070994700,38.4117061600,38.4435039300,258900,3130266.0000,后复权
2022-01-05,20220105100500000,sz.000401,38.4435039300,38.4435039300,38.3799083900,38.4435039300,235400,2843880.0000,后复权
2022-01-05,20220105101000000,sz.000401,38.4435039300,38.4435039300,38.2527173100,38.3163128500,465800,5616136.0000,后复权
2022-01-05,20220105101500000,sz.000401,38.3163128500,38.3481106200,38.2845150800,38.3481106200,118000,1421365.0000,后复权
2022-01-05,20220105102000000,sz.000401,38.3481106200,38.4117061600,38.3481106200,38.3481106200,106300,1282305.0000,后复权
2022-01-05,20220105102500000,sz.000401,38.3163128500,38.3481106200,38.2209195400,38.3481106200,343700,4136952.0000,后复权
2022-01-05,20220105103000000,sz.000401,38.3481106200,38.3481106200,38.2209195400,38.2209195400,126100,1517031.0000,后复权
2022-01-05,20220105103500000,sz.000401,38.2209195400,38.2845150800,38.2209195400,38.2845150800,211000,2537553.0000,后复权
2022-01-05,20220105104000000,sz.000401,38.2845150800,38.3481106200,38.2527173100,38.2845150800,107300,1292322.0000,后复权
2022-01-05,20220105104500000,sz.000401,38.2845150800,38.4435039300,38.2845150800,38.4117061600,131400,1585612.0000,后复权
2022-01-05,20220105105000000,sz.000401,38.4117061600,38.4435039300,38.3799083900,38.4435039300,117800,1423509.0000,后复权
2022-01-05,20220105105500000,sz.000401,38.4435039300,38.5388972400,38.4117061600,38.5388972400,233900,2831713.0000,后复权
2022-01-05,20220105110000000,sz.000401,38.5388972400,38.5388972400,38.4753017000,38.5070994700,110596,1339754.0000,后复权
2022-01-05,20220105110500000,sz.000401,38.5070994700,38.5070994700,38.4117061600,38.4117061600,126904,1534860.0000,后复权
2022-01-05,20220105111000000,sz.000401,38.4435039300,38.4435039300,38.3799083900,38.4117061600,148600,1795821.0000,后复权
