交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000404,9.6864123200,9.7685005600,9.6658902600,9.6658902600,1146300,5416330.0000,后复权
2022-01-04,20220104094000000,sz.000404,9.6658902600,9.7890226200,9.6453682000,9.7479785000,682657,3238943.0000,后复权
2022-01-04,20220104094500000,sz.000404,9.7479785000,9.8095446800,9.7479785000,9.7685005600,758000,3613399.0000,后复权
2022-01-04,20220104095000000,sz.000404,9.7890226200,9.9121549800,9.7890226200,9.8711108600,1409725,6760020.0000,后复权
2022-01-04,20220104095500000,sz.000404,9.8711108600,9.8916329200,9.8505888000,9.8505888000,644450,3097659.0000,后复权
2022-01-04,20220104100000000,sz.000404,9.8505888000,9.8711108600,9.8300667400,9.8711108600,494050,2374115.0000,后复权
2022-01-04,20220104100500000,sz.000404,9.8711108600,9.8916329200,9.8505888000,9.8711108600,233900,1125387.0000,后复权
2022-01-04,20220104101000000,sz.000404,9.8916329200,9.9531991000,9.8505888000,9.9326770400,1457425,7023255.0000,后复权
2022-01-04,20220104101500000,sz.000404,9.9326770400,9.9737211600,9.8916329200,9.9531991000,1666850,8067600.0000,后复权
2022-01-04,20220104102000000,sz.000404,9.9531991000,9.9531991000,9.8711108600,9.9531991000,640000,3094222.0000,后复权
2022-01-04,20220104102500000,sz.000404,9.9531991000,9.9531991000,9.9121549800,9.9326770400,167100,809105.0000,后复权
2022-01-04,20220104103000000,sz.000404,9.9326770400,9.9531991000,9.9326770400,9.9326770400,222000,1075794.0000,后复权
2022-01-04,20220104103500000,sz.000404,9.9326770400,9.9326770400,9.8916329200,9.8916329200,232050,1120136.0000,后复权
2022-01-04,20220104104000000,sz.000404,9.8916329200,9.9326770400,9.8916329200,9.9121549800,326000,1572588.0000,后复权
2022-01-04,20220104104500000,sz.000404,9.9121549800,10.0147652800,9.8916329200,10.0147652800,911700,4429481.0000,后复权
2022-01-04,20220104105000000,sz.000404,9.9942432200,10.0147652800,9.9942432200,10.0147652800,210800,1027375.0000,后复权
2022-01-04,20220104105500000,sz.000404,9.9942432200,10.0147652800,9.9737211600,9.9942432200,253900,1235734.0000,后复权
2022-01-04,20220104110000000,sz.000404,9.9737211600,9.9942432200,9.9737211600,9.9737211600,146100,710524.0000,后复权
2022-01-04,20220104110500000,sz.000404,9.9737211600,9.9942432200,9.9531991000,9.9531991000,88600,430299.0000,后复权
2022-01-04,20220104111000000,sz.000404,9.9531991000,9.9737211600,9.9326770400,9.9326770400,137000,663963.0000,后复权
2022-01-04,20220104111500000,sz.000404,9.9326770400,9.9737211600,9.9121549800,9.9326770400,68050,329562.0000,后复权
2022-01-04,20220104112000000,sz.000404,9.9326770400,9.9942432200,9.9326770400,9.9531991000,275900,1340255.0000,后复权
2022-01-04,20220104112500000,sz.000404,9.9531991000,9.9942432200,9.9531991000,9.9737211600,113900,553907.0000,后复权
2022-01-04,20220104113000000,sz.000404,9.9737211600,9.9737211600,9.9121549800,9.9531991000,55100,266925.0000,后复权
2022-01-04,20220104130500000,sz.000404,9.9326770400,9.9531991000,9.9121549800,9.9121549800,228100,1102602.0000,后复权
2022-01-04,20220104131000000,sz.000404,9.9121549800,9.9326770400,9.8916329200,9.9121549800,158750,767105.0000,后复权
2022-01-04,20220104131500000,sz.000404,9.9121549800,9.9326770400,9.9121549800,9.9121549800,265300,1283991.0000,后复权
2022-01-04,20220104132000000,sz.000404,9.9121549800,9.9531991000,9.9121549800,9.9121549800,64800,313599.0000,后复权
2022-01-04,20220104132500000,sz.000404,9.9121549800,9.9326770400,9.9121549800,9.9326770400,40300,195015.0000,后复权
2022-01-04,20220104133000000,sz.000404,9.9326770400,9.9326770400,9.9121549800,9.9121549800,78700,380845.0000,后复权
2022-01-04,20220104133500000,sz.000404,9.9121549800,9.9326770400,9.9121549800,9.9121549800,99100,479583.0000,后复权
2022-01-04,20220104134000000,sz.000404,9.9121549800,9.9326770400,9.8916329200,9.9121549800,253100,1222506.0000,后复权
