交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000428,27.7076614500,27.8835831100,27.5317397900,27.6197006200,1152200,3622603.0000,后复权
2022-01-04,20220104094000000,sz.000428,27.6197006200,27.9715439400,27.2678573000,27.8835831100,1680800,5270643.0000,后复权
2022-01-04,20220104094500000,sz.000428,27.8835831100,28.0595047700,27.7956222800,28.0595047700,581700,1846914.0000,后复权
2022-01-04,20220104095000000,sz.000428,27.9715439400,28.2354264300,27.9715439400,28.1474656000,520830,1662859.0000,后复权
2022-01-04,20220104095500000,sz.000428,28.1474656000,28.3233872600,28.0595047700,28.0595047700,519400,1664559.0000,后复权
2022-01-04,20220104100000000,sz.000428,28.0595047700,28.2354264300,28.0595047700,28.1474656000,210130,671748.0000,后复权
2022-01-04,20220104100500000,sz.000428,28.2354264300,28.3233872600,28.1474656000,28.1474656000,717600,2304673.0000,后复权
2022-01-04,20220104101000000,sz.000428,28.1474656000,28.3233872600,28.1474656000,28.3233872600,621500,1993906.0000,后复权
2022-01-04,20220104101500000,sz.000428,28.2354264300,28.9391130700,28.2354264300,28.5872697500,1968500,6388932.0000,后复权
2022-01-04,20220104102000000,sz.000428,28.5872697500,28.8511522400,28.5872697500,28.6752305800,686300,2241862.0000,后复权
2022-01-04,20220104102500000,sz.000428,28.6752305800,29.0270739000,28.6752305800,28.9391130700,757400,2487151.0000,后复权
2022-01-04,20220104103000000,sz.000428,28.9391130700,29.0270739000,28.8511522400,28.9391130700,274100,901771.0000,后复权
2022-01-04,20220104103500000,sz.000428,28.9391130700,28.9391130700,28.6752305800,28.6752305800,589600,1929957.0000,后复权
2022-01-04,20220104104000000,sz.000428,28.6752305800,28.8511522400,28.5872697500,28.7631914100,320600,1046724.0000,后复权
2022-01-04,20220104104500000,sz.000428,28.6752305800,28.8511522400,28.6752305800,28.7631914100,151500,494616.0000,后复权
2022-01-04,20220104105000000,sz.000428,28.7631914100,28.8511522400,28.7631914100,28.7631914100,89500,292734.0000,后复权
2022-01-04,20220104105500000,sz.000428,28.7631914100,28.8511522400,28.5872697500,28.7631914100,89000,290500.0000,后复权
2022-01-04,20220104110000000,sz.000428,28.7631914100,28.7631914100,28.5872697500,28.6752305800,70200,229010.0000,后复权
2022-01-04,20220104110500000,sz.000428,28.6752305800,28.7631914100,28.5872697500,28.5872697500,108400,353709.0000,后复权
2022-01-04,20220104111000000,sz.000428,28.5872697500,28.6752305800,28.5872697500,28.5872697500,113800,370345.0000,后复权
2022-01-04,20220104111500000,sz.000428,28.5872697500,28.6752305800,28.5872697500,28.6752305800,199500,649193.0000,后复权
2022-01-04,20220104112000000,sz.000428,28.6752305800,28.7631914100,28.5872697500,28.6752305800,316100,1029230.0000,后复权
