交易日期,证券代码,开盘价,最高价,最低价,收盘价,昨收价,成交量,成交额,复权状态,换手率,交易状态,涨跌幅,滚动市盈率,滚动市销率,滚动市现率,市净率,是否ST
2010-01-04,sz.000415,52.2272327500,52.2272327500,49.6596369500,50.7100170500,52.0521694000,25005045,216850622.5600,后复权,8.327209,正常交易,-2.578500,-22.571200,10.867921,439.533682,8.043696,否
2010-01-05,sz.000415,50.7683715000,53.9195118000,50.3015359000,53.2776128500,50.7100170500,21540468,193564417.2400,后复权,7.173431,正常交易,5.063300,-23.714046,11.418195,461.788552,8.450972,否
2010-01-06,sz.000415,53.2776128500,54.3279929500,52.1105238500,52.4606505500,53.2776128500,14074825,128446823.1700,后复权,4.687214,正常交易,-1.533400,-23.350413,11.243108,454.707457,8.321384,否
2010-01-07,sz.000415,52.2855872000,53.1609039500,50.6516626000,50.9434348500,52.4606505500,12419903,109506238.2000,后复权,4.136090,正常交易,-2.892100,-22.675095,10.917946,441.556852,8.080721,否
2010-01-08,sz.000415,50.3015359000,55.2033097000,50.3015359000,55.1449552500,50.9434348500,25523836,234994195.9700,后复权,8.499977,正常交易,8.247400,-24.545206,11.818395,477.973912,8.747173,否
2010-01-11,sz.000415,54.5614107500,55.7284997500,53.7444484500,54.4447018500,55.1449552500,20780114,194022783.1900,后复权,6.920217,正常交易,-1.269800,-24.233521,11.668320,471.904402,8.636097,否
2010-01-12,sz.000415,54.1529296000,54.9698919000,53.1025495000,54.1529296000,54.4447018500,15489924,143034039.3100,后复权,5.158472,正常交易,-0.535900,-24.103652,11.605789,469.375440,8.589816,否
2010-01-13,sz.000415,52.5190050000,54.0362207000,52.4022961000,52.9858406000,54.1529296000,14265786,129749618.5000,后复权,4.750808,正常交易,-2.155200,-23.584177,11.355664,459.259590,8.404691,否
2010-01-14,sz.000415,52.9858406000,54.0362207000,52.9858406000,53.2192584000,52.9858406000,8205499,75136531.3400,后复权,2.732605,正常交易,0.440500,-23.688072,11.405689,461.282760,8.441716,否
2010-01-15,sz.000415,53.6277395500,56.4287531500,53.1025495000,54.7364741000,53.2192584000,15572252,146825687.9300,后复权,5.185889,正常交易,2.850900,-24.363390,11.730851,474.433365,8.682379,否
2010-01-18,sz.000415,54.3279929500,56.9539432000,54.3279929500,56.0202720000,54.7364741000,12947964,124342477.9000,后复权,4.311946,正常交易,2.345400,-24.934813,12.005988,485.560800,8.886017,否
2010-01-19,sz.000415,56.3120442500,56.8955887500,54.5614107500,55.3200186000,56.0202720000,10336653,97752465.7900,后复权,3.442324,正常交易,-1.250000,-24.623127,11.855914,479.491290,8.774941,否
2010-01-20,sz.000415,55.4367275000,56.8955887500,53.7444484500,54.0945751500,55.3200186000,17396167,165638577.8400,后复权,5.793292,正常交易,-2.215200,-24.077678,11.593283,468.869647,8.580560,否
2010-01-21,sz.000415,53.6277395500,54.5030563000,51.9938149500,53.1025495000,54.0945751500,11543180,105265891.5900,后复权,3.844123,正常交易,-1.833900,-23.636124,11.380677,460.271175,8.423203,否
2010-01-22,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-01-25,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-01-26,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-01-27,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-01-28,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-01-29,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-01,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-02,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-03,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-04,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-05,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-08,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-09,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-10,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-11,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-12,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-22,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-23,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-24,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-25,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-02-26,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-01,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-02,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-03,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-04,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-05,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-08,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-09,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-10,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-11,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-12,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-23.636124,11.380677,460.271175,8.423203,否
2010-03-15,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,否
2010-03-16,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-17,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-18,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-19,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-22,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-23,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-24,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-25,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-26,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-29,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-30,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-03-31,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-04-01,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-04-02,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
2010-04-06,sz.000415,53.1025495000,53.1025495000,53.1025495000,53.1025495000,53.1025495000,0,0.0000,后复权,,停牌,0.000000,-31.846270,10.742029,37.491030,10.775894,是
