date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-01-04,sz.000416,52.3321205400,53.1627891200,51.9761197200,52.0947866600,52.0947866600,4569895,40518719.2300,1,1.110008,1,0.000000,66.435833,7.685555,106.522658,6.657406,0
2010-01-05,sz.000416,52.2134536000,52.6881213600,50.9081172600,52.2134536000,52.0947866600,3831915,33408582.8900,1,0.930756,1,0.227800,66.587168,7.703062,106.765307,6.672571,0
2010-01-06,sz.000416,52.5101209500,52.5101209500,51.0267842000,51.5014519600,52.2134536000,5107073,44426794.1400,1,1.240486,1,-1.363600,65.679161,7.598020,105.309416,6.581581,0
2010-01-07,sz.000416,51.6201189000,51.6201189000,49.7214478600,50.0774486800,51.5014519600,5091450,43342025.0500,1,1.236691,1,-2.765000,63.863147,7.387937,102.397635,6.399602,0
2010-01-08,sz.000416,49.6027809200,50.4927829700,49.6027809200,50.3147825600,50.0774486800,2746535,23179611.8300,1,0.667122,1,0.473900,64.165816,7.422951,102.882932,6.429932,0
2010-01-11,sz.000416,50.7301168500,52.3914540100,50.7301168500,52.1541201300,50.3147825600,7906220,68786030.5500,1,1.920387,1,3.655700,66.511500,7.694308,106.643982,6.664989,0
2010-01-12,sz.000416,51.8574527800,52.9847887100,51.5014519600,52.9254552400,52.1541201300,5999617,52808850.4100,1,1.457281,1,1.479000,67.495174,7.808104,108.221197,6.763561,0
2010-01-13,sz.000416,52.2134536000,52.6287878900,51.0861176700,51.3827850200,52.9254552400,5602478,48761993.9000,1,1.360818,1,-2.914800,65.527826,7.580513,105.066768,6.566417,0
2010-01-14,sz.000416,51.6201189000,52.3914540100,51.1454511400,52.1541201300,51.3827850200,5219319,45588038.3000,1,1.267750,1,1.501200,66.511500,7.694308,106.643982,6.664989,0
2010-01-15,sz.000416,52.2134536000,53.6374568800,52.1541201300,52.9847887100,52.1541201300,6664304,59573069.4100,1,1.618731,1,1.592700,67.570842,7.816857,108.342521,6.771143,0
2010-01-18,sz.000416,53.5781234100,53.6967903500,52.8067883000,53.6374568800,52.9847887100,5754647,51638434.1600,1,1.397779,1,1.231800,68.403181,7.913145,109.677088,6.854550,0
2010-01-19,sz.000416,53.4594564700,53.8747907600,52.5101209500,52.9847887100,53.6374568800,4929169,44093119.1800,1,1.197274,1,-1.216800,67.570842,7.816857,108.342521,6.771143,0
