date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-01-04,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-05,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-06,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-07,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-08,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-11,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-12,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-13,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-14,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-15,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-18,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-19,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-20,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-21,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-22,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-25,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-26,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-27,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-28,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-01-29,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-02-01,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-02-02,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-02-03,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-02-04,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-02-05,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-02-08,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-02-09,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
2010-02-10,sz.000403,13.3314959800,13.3314959800,13.3314959800,13.3314959800,13.3314959800,0,0.0000,1,,0,0.000000,-7.063785,2.612768,-185.960209,64.647866,1
