date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-03-09,sz.000410,23.6920222000,23.6920222000,23.2393084000,23.4764442000,23.5626754000,3672565,39942679.5700,1,0.685240,1,-0.366000,-147.099953,0.984831,47.465464,4.830759,0
2010-03-10,sz.000410,23.7135800000,24.4034296000,23.4980020000,23.9076002000,23.4764442000,8842782,98516286.4400,1,1.649918,1,1.836500,-149.801513,1.002917,48.337189,4.919478,0
2010-03-11,sz.000410,24.1231782000,24.1447360000,23.3470974000,23.6704644000,23.9076002000,5346381,58664839.2600,1,0.997547,1,-0.991900,-148.315655,0.992970,47.857740,4.870683,0
2010-03-12,sz.000410,23.7135800000,23.7351378000,23.1530772000,23.1746350000,23.6704644000,4181564,45244818.7900,1,0.780210,1,-2.094700,-145.208861,0.972170,46.855256,4.768656,0
2010-03-15,sz.000410,23.1746350000,23.3686552000,22.6788056000,22.7003634000,23.1746350000,3369940,35741979.5600,1,0.628775,1,-2.046500,-142.237145,0.952274,45.896358,4.671065,0
2010-03-16,sz.000410,22.7434790000,23.6273488000,22.6572478000,23.6273488000,22.7003634000,5856864,63246964.4000,1,1.092793,1,4.083600,-148.045499,0.991161,47.770568,4.861811,0
2010-03-17,sz.000410,23.6273488000,24.9854902000,23.6057910000,24.5543342000,23.6273488000,16261457,184746539.8800,1,3.030343,1,3.923400,-153.853854,1.030048,49.644778,5.052557,0
2010-03-18,sz.000410,24.5758920000,25.8262444000,24.1447360000,25.3088572000,24.5543342000,27007294,316479045.0900,1,5.032844,1,3.072900,236.870448,1.071287,40.601235,4.848921,0
2010-03-19,sz.000410,25.3304150000,25.4813196000,24.7052388000,25.3088572000,25.3088572000,11985972,139516729.3700,1,2.233601,1,0.000000,236.870448,1.071287,40.601235,4.848921,0
2010-03-22,sz.000410,25.4813196000,25.8262444000,25.3304150000,25.6322242000,25.3088572000,11361454,134756944.5800,1,2.117221,1,1.277700,239.896902,1.084975,41.119990,4.910875,0
2010-03-23,sz.000410,26.1927270000,27.2921748000,25.4382040000,25.5675508000,25.6322242000,27913632,339660402.4600,1,5.201741,1,-0.252300,239.291611,1.082237,41.016239,4.898484,0
2010-03-24,sz.000410,25.3519728000,25.7615710000,24.8992590000,25.1795104000,25.5675508000,13052328,153128071.0200,1,2.432318,1,-1.517700,235.659866,1.065812,40.393733,4.824139,0
2010-03-25,sz.000410,25.0286058000,25.4813196000,24.8561434000,25.4382040000,25.1795104000,8985386,105136346.3400,1,1.674438,1,1.027400,238.081029,1.076762,40.808737,4.873702,0
2010-03-26,sz.000410,25.3950884000,26.9256922000,25.2657416000,26.6669986000,25.4382040000,26661313,326252074.3900,1,4.968370,1,4.830500,249.581554,1.128775,42.780007,5.109127,0
2010-03-29,sz.000410,26.6023252000,26.8394610000,26.2142848000,26.6023252000,26.6669986000,17302782,212589237.9000,1,3.224395,1,-0.242500,248.976263,1.126037,42.676256,5.096736,0
2010-03-30,sz.000410,26.5160940000,26.8394610000,26.1711692000,26.2574004000,26.6023252000,10533239,129149422.2400,1,1.962883,1,-1.296600,245.748046,1.111437,42.122917,5.030652,0
2010-03-31,sz.000410,26.2142848000,26.6238830000,26.0849380000,26.4083050000,26.2574004000,9014660,110209305.1000,1,1.679893,1,0.574700,247.160391,1.117825,42.365003,5.059564,0
2010-04-01,sz.000410,26.3005160000,26.6885564000,26.1711692000,26.5592096000,26.4083050000,10856637,132995562.0900,1,2.023148,1,0.571400,248.572736,1.124212,42.607089,5.088476,0
2010-04-02,sz.000410,26.6238830000,27.6586574000,26.1927270000,27.2706170000,26.5592096000,21606643,271371692.7000,1,4.026425,1,2.678600,255.230934,1.154325,43.748350,5.224774,0
2010-04-06,sz.000410,27.2921748000,28.8012208000,27.2921748000,28.4347382000,27.2706170000,27353545,356940127.3300,1,5.097368,1,4.268800,266.126168,1.203601,45.615868,5.447808,0
2010-04-07,sz.000410,28.8874520000,29.1030300000,27.5508684000,27.7233308000,28.4347382000,30980995,404998981.7600,1,5.773348,1,-2.501900,259.467969,1.173488,44.474607,5.311510,0
2010-04-08,sz.000410,27.7233308000,27.7233308000,27.7233308000,27.7233308000,27.7233308000,0,0.0000,1,,0,0.000000,259.467969,1.173488,44.474607,5.311510,0
2010-04-09,sz.000410,27.1628280000,28.2838336000,27.0765968000,27.9173510000,27.7233308000,13508805,173253463.6000,1,2.517383,1,0.699800,261.283842,1.181701,44.785860,5.348682,0
2010-04-12,sz.000410,28.7796630000,28.8874520000,28.1113712000,28.7796630000,27.9173510000,18701660,247809282.4000,1,3.485078,1,3.088800,87.353888,1.073453,17.072961,5.353584,0
2010-04-13,sz.000410,28.9952410000,31.6684082000,28.9952410000,31.6684082000,28.7796630000,48039779,691855505.2900,1,8.952274,1,10.037500,96.121994,1.181200,18.786652,5.890948,0
2010-04-14,sz.000410,33.0265496000,34.7080580000,32.4013734000,33.4361478000,31.6684082000,46443122,723901950.5300,1,8.654735,1,5.582000,101.487551,1.247135,19.835328,6.219782,0
2010-04-15,sz.000410,33.4361478000,33.8673038000,32.6816248000,33.0912230000,33.4361478000,23564597,362435307.0300,1,4.391293,1,-1.031600,100.440613,1.234269,19.630708,6.155620,0
2010-04-16,sz.000410,33.4145900000,33.6086102000,31.9702174000,32.4013734000,33.0912230000,19672765,297198303.9000,1,3.666045,1,-2.084700,98.346737,1.208539,19.221469,6.027294,0
2010-04-19,sz.000410,31.9486596000,32.2289110000,29.7497640000,30.6767494000,32.4013734000,24310308,349877685.8400,1,4.530257,1,-5.322700,93.112047,1.144212,18.198370,5.706480,0
2010-04-20,sz.000410,30.5689604000,30.7198650000,29.5126282000,30.1378044000,30.6767494000,18144865,253319360.8400,1,3.381319,1,-1.756900,91.476207,1.124110,17.878651,5.606226,0
2010-04-21,sz.000410,30.2887090000,31.8839862000,30.1593622000,31.3019256000,30.1378044000,21739892,313913166.1100,1,4.051257,1,3.862700,95.009623,1.167530,18.569243,5.822775,0
2010-04-22,sz.000410,31.3019256000,31.3019256000,29.7497640000,30.5042870000,31.3019256000,21560994,303050003.2200,1,4.017919,1,-2.548200,92.588578,1.137779,18.096060,5.674399,0
2010-04-23,sz.000410,30.3749402000,30.9354430000,29.7497640000,29.7497640000,30.5042870000,13520386,189523469.2100,1,2.519541,1,-2.473500,90.298402,1.109636,17.648454,5.534042,0
2010-04-26,sz.000410,29.6419750000,30.7845384000,29.4263970000,30.3533824000,29.7497640000,10057177,141885645.6900,1,1.874168,1,2.029000,92.130543,1.132151,18.006539,5.646327,0
2010-04-27,sz.000410,30.3318246000,30.3318246000,28.1329290000,28.6718740000,30.3533824000,12190422,163871197.1400,1,2.271701,1,-5.539800,87.026720,1.069432,17.009017,5.333534,0
2010-04-28,sz.000410,28.2191602000,29.8575530000,28.1544868000,29.7282062000,28.6718740000,10350050,141174619.5300,1,1.928745,1,3.684200,90.232968,1.108832,17.635665,5.530032,0
2010-04-29,sz.000410,29.4910704000,30.5258448000,28.1976024000,28.2191602000,29.7282062000,8227823,112238239.7500,1,1.533265,1,-5.076100,85.652614,1.052546,16.740454,5.249320,0
2010-04-30,sz.000410,28.4131804000,29.0599144000,27.4861950000,28.8658942000,28.2191602000,8431443,111052711.0000,1,1.571210,1,2.291800,87.615623,1.076669,17.124116,5.369625,0
2010-05-04,sz.000410,28.4562960000,30.1593622000,28.0682556000,29.4479548000,28.8658942000,7634606,103987461.6000,1,1.422719,1,2.016400,89.382331,1.098379,17.469412,5.477900,0
2010-05-05,sz.000410,29.1461456000,31.2372522000,28.6718740000,31.2372522000,29.4479548000,14659187,206817584.6400,1,2.731758,1,6.076100,94.813322,1.165118,18.530877,5.810745,0
2010-05-06,sz.000410,30.6120760000,31.1510210000,29.5341860000,29.5988594000,31.2372522000,11388650,160258413.1100,1,2.122289,1,-5.245000,89.840366,1.104008,17.558933,5.505971,0
2010-05-07,sz.000410,28.7581052000,30.1593622000,28.4562960000,28.9736832000,29.5988594000,8655329,118020877.3100,1,1.612932,1,-2.112200,87.942791,1.080689,17.188060,5.389676,0
2010-05-10,sz.000410,29.0167988000,29.5126282000,26.4514206000,26.5160940000,28.9736832000,11640915,147744830.8400,1,2.169299,1,-8.482100,80.483358,0.989024,15.730144,4.932516,0
2010-05-11,sz.000410,27.2921748000,27.4861950000,25.8262444000,26.2789582000,26.5160940000,6891300,84546774.7100,1,1.284203,1,-0.894300,79.763588,0.980179,15.589468,4.888404,0
2010-05-12,sz.000410,26.0849380000,26.8825766000,24.8992590000,25.5244352000,26.2789582000,10361593,124644169.2500,1,1.930896,1,-2.871200,77.473411,0.952036,15.141862,4.748048,0
2010-05-13,sz.000410,25.3519728000,26.0633802000,24.3603140000,25.9124756000,25.5244352000,6995364,82653816.5000,1,1.303595,1,1.520300,78.651216,0.966509,15.372059,4.820231,0
2010-05-14,sz.000410,26.0418224000,26.6885564000,25.9987068000,26.4083050000,25.9124756000,7678526,93808900.4800,1,1.430903,1,1.913500,80.156190,0.985003,15.666200,4.912465,0
2010-05-17,sz.000410,26.4083050000,26.4083050000,26.4083050000,26.4083050000,26.4083050000,0,0.0000,1,,0,0.000000,80.156190,0.985003,15.666200,4.912465,0
2010-05-18,sz.000410,24.7483544000,25.3304150000,23.7782534000,25.0070480000,26.4083050000,10722545,121839000.2600,1,1.998160,1,-5.306100,75.903004,0.932738,14.834932,4.651804,0
2010-05-19,sz.000410,24.6836810000,25.3088572000,24.1016204000,24.5974498000,25.0070480000,6547542,74894603.9300,1,1.220143,1,-1.637900,74.659765,0.917460,14.591947,4.575610,0
2010-05-20,sz.000410,23.9722736000,24.9639324000,23.9722736000,24.1662938000,24.5974498000,6075706,69191559.1500,1,1.132216,1,-1.752800,73.351093,0.901379,14.336172,4.495407,0
2010-05-21,sz.000410,23.6057910000,24.6621232000,23.1099616000,24.5758920000,24.1662938000,7009351,77664179.0600,1,1.306201,1,1.694900,74.594332,0.916656,14.579158,4.571600,0
2010-05-24,sz.000410,24.9423746000,26.1711692000,24.7914700000,25.7184554000,24.5758920000,8043545,95886665.5800,1,1.498925,1,4.649100,78.062314,0.959273,15.256961,4.784140,0
2010-05-25,sz.000410,25.5028774000,26.1711692000,25.3304150000,25.8693600000,25.7184554000,7970952,95563299.3200,1,1.485397,1,0.586800,78.520349,0.964901,15.346482,4.812211,0
2010-05-26,sz.000410,25.8693600000,26.7747876000,25.6106664000,25.8909178000,25.8693600000,7914543,96304497.1000,1,1.474885,1,0.083300,78.585783,0.965705,15.359271,4.816221,0
2010-05-27,sz.000410,25.7615710000,26.6885564000,25.4382040000,26.6454408000,25.8909178000,8709340,106027032.0100,1,1.622997,1,2.914200,80.875960,0.993848,15.806876,4.956577,0
2010-05-28,sz.000410,26.9041344000,27.9604666000,26.8610188000,27.0981546000,26.6454408000,11359088,144326304.0400,1,2.116781,1,1.699000,82.250066,1.010734,16.075440,5.040791,0
2010-05-31,sz.000410,26.7963454000,27.1628280000,25.4597618000,25.5028774000,27.0981546000,9683833,117533811.7000,1,1.804595,1,-5.887000,77.407978,0.951232,15.129073,4.744038,0
2010-06-01,sz.000410,25.4382040000,25.8478022000,24.3171984000,24.8345856000,25.5028774000,6079279,70535932.1200,1,1.132881,1,-2.620500,75.379535,0.926305,14.732623,4.619722,0
2010-06-02,sz.000410,24.6836810000,25.8046866000,24.4465452000,25.8046866000,24.8345856000,5298208,61936026.5800,1,0.987328,1,3.906200,78.324048,0.962489,15.308116,4.800180,0
2010-06-03,sz.000410,26.1280536000,26.6238830000,25.3304150000,25.3735306000,25.8046866000,7243253,87845827.4300,1,1.349789,1,-1.670800,77.015376,0.946407,15.052341,4.719977,0
2010-06-04,sz.000410,25.6537820000,26.3867472000,25.5028774000,25.8693600000,25.3735306000,4683149,56313278.6400,1,0.872711,1,1.954100,78.520349,0.964901,15.346482,4.812211,0
2010-06-07,sz.000410,25.4166462000,26.0202646000,25.1148370000,25.7831288000,25.8693600000,5143426,61413854.8500,1,0.958484,1,-0.333300,78.258615,0.961685,15.295327,4.796170,0
2010-06-08,sz.000410,25.7831288000,27.7233308000,25.6537820000,27.3784060000,25.7831288000,16852002,209685375.8900,1,3.140392,1,6.187300,83.100703,1.021187,16.241693,5.092923,0
2010-06-09,sz.000410,27.7233308000,28.0466978000,26.9472500000,28.0251400000,27.3784060000,17814218,227570017.2400,1,3.319702,1,2.362206,85.063712,1.045310,16.625355,5.213228,0
2010-06-10,sz.000410,27.6802152000,27.8311198000,27.3137326000,27.5293106000,28.0251400000,8276044,105690824.5100,1,1.542251,1,-1.769200,83.558738,1.026816,16.331214,5.120994,0
2010-06-11,sz.000410,27.7017730000,28.3053914000,27.5077528000,27.5293106000,27.5293106000,8570284,110806071.6900,1,1.597083,1,0.000000,83.558738,1.026816,16.331214,5.120994,0
2010-06-17,sz.000410,27.9173510000,28.2191602000,26.9688078000,27.0119234000,27.5293106000,6597042,83832404.8900,1,1.229367,1,-1.879400,81.988331,1.007518,16.024285,5.024750,0
2010-06-18,sz.000410,27.0119234000,27.2490592000,25.0286058000,25.4382040000,27.0119234000,11150103,135230747.1500,1,2.077836,1,-5.826000,77.211677,0.948820,15.090707,4.732007,0
2010-06-21,sz.000410,25.3950884000,26.3005160000,25.1363948000,26.1280536000,25.4382040000,5739321,68936508.2000,1,1.069530,1,2.711900,79.305553,0.974550,15.499947,4.860333,0
2010-06-22,sz.000410,26.0418224000,26.6454408000,25.8909178000,26.2789582000,26.1280536000,4664673,57053642.8500,1,0.869268,1,0.577600,79.763588,0.980179,15.589468,4.888404,0
2010-06-23,sz.000410,26.0633802000,26.4083050000,25.2226260000,25.8909178000,26.2789582000,5626906,67162274.8000,1,1.048581,1,-1.476600,78.585783,0.965705,15.359271,4.816221,0
2010-06-24,sz.000410,25.8909178000,26.5807674000,25.6106664000,26.0849380000,25.8909178000,5819567,70522174.7700,1,1.084484,1,0.749400,79.174685,0.972942,15.474369,4.852313,0
2010-06-25,sz.000410,26.0633802000,26.2358426000,25.4382040000,25.8046866000,26.0849380000,3380901,40455051.9100,1,0.630035,1,-1.074400,78.324048,0.962489,15.308116,4.800180,0
2010-06-28,sz.000410,25.6537820000,25.8262444000,25.3304150000,25.3950884000,25.8046866000,2640173,31190450.9800,1,0.492000,1,-1.587300,77.080809,0.947211,15.065130,4.723987,0
2010-06-29,sz.000410,25.4166462000,25.5028774000,23.3039818000,23.7566956000,25.3950884000,7406738,82815286.7000,1,1.380255,1,-6.451600,72.107854,0.886101,14.093186,4.419214,0
