date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-01-04,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-05,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-06,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-07,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-08,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-11,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-12,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-13,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-14,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-15,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-18,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-19,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-20,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-21,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-22,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-25,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-26,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-27,sz.000426,78.2483749000,78.2483749000,78.2483749000,78.2483749000,78.2483749000,0,0.0000,1,,0,0.000000,-129.762782,20.299734,379.067906,4.945309,0
2010-01-28,sz.000426,70.4490254800,74.9349258000,70.4490254800,70.4490254800,78.2483749000,6687808,92968664.3000,1,3.331823,1,-9.967400,66.807553,16.227760,115.165531,4.501726,0
2010-01-29,sz.000426,66.2689820000,68.5119321600,63.4652943000,66.2180058600,70.4490254800,14849098,192303434.2900,1,7.397726,1,-6.005800,62.795233,15.253155,108.248932,4.231362,0
2010-02-01,sz.000426,64.7396978000,65.4023876200,60.1008690600,60.9164873000,66.2180058600,9796610,119033351.0400,1,4.880609,1,-8.006200,57.767747,14.031963,99.582351,3.892592,0
