date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-04-11,sz.399001,11876.1773,11876.1773,11482.7251,11520.2142,11959.2715,46326184026,528592077385.9000,3,1.429996,1,-3.671271,0
2022-04-12,sz.399001,11523.2807,11756.3765,11439.5907,11756.3765,11520.2142,44976561078,493975775671.7100,3,1.401393,1,2.049982,0
2022-04-13,sz.399001,11669.0811,11744.2452,11568.1697,11568.1697,11756.3765,43871300236,475223618707.5800,3,1.305430,1,-1.600891,0
2022-04-14,sz.399001,11662.5942,11787.1172,11587.8665,11714.6152,11568.1697,40677125141,468901677292.9400,3,1.285661,1,1.265935,0
2022-04-15,sz.399001,11626.0542,11737.7908,11552.7821,11648.5671,11714.6152,43833582887,497739425806.9900,3,1.390923,1,-0.563809,0
2022-04-18,sz.399001,11557.5203,11710.8428,11459.8387,11691.4727,11648.5671,36460568257,411908669071.2890,3,1.189477,1,0.368334,0
2022-04-19,sz.399001,11691.7594,11771.5532,11584.2399,11633.3232,11691.4727,35716648071,416624207377.2700,3,1.165334,1,-0.497367,0
2022-04-20,sz.399001,11619.7441,11641.4498,11360.0812,11392.2279,11633.3232,39913347696,447105693620.0200,3,1.243379,1,-2.072454,0
2022-04-21,sz.399001,11328.7068,11429.7810,11038.3772,11084.2841,11392.2279,42925153465,459812617065.5600,3,1.324929,1,-2.703104,0
2022-04-22,sz.399001,11016.6761,11151.6612,10896.9154,11051.6971,11084.2841,37220385101,404474712800.4100,3,1.182821,1,-0.293993,0
2022-04-25,sz.399001,10840.3605,10866.6404,10379.0632,10379.2832,11051.6971,45761244266,469816866453.0500,3,1.546931,1,-6.084259,0
2022-04-26,sz.399001,10401.9941,10548.9574,10181.1693,10206.6385,10379.2832,43356638745,442820889176.0900,3,1.469331,1,-1.663359,0
2022-04-27,sz.399001,10090.9838,10652.9259,10087.5250,10652.9044,10206.6385,47682302063,494782864287.0000,3,1.601718,1,4.372310,0
2022-04-28,sz.399001,10607.7929,10743.1734,10498.6563,10628.9202,10652.9044,41012913678,451874238322.6500,3,1.375236,1,-0.225142,0
2022-04-29,sz.399001,10719.4524,11029.9355,10631.1434,11021.4353,10628.9202,46575567739,524630981009.5300,3,1.623646,1,3.692897,0
2022-05-05,sz.399001,10928.6756,11146.0164,10897.2594,11046.3827,11021.4353,41034741214,491568405688.8100,3,1.437395,1,0.226353,0
2022-05-06,sz.399001,10775.3064,10913.6867,10748.8736,10809.8794,11046.3827,37567948750,413591619867.2300,3,1.219581,1,-2.141002,0
2022-05-09,sz.399001,10743.0252,10867.6124,10698.6655,10765.6253,10809.8794,33950144728,371410507248.4300,3,1.027974,1,-0.409386,0
2022-05-10,sz.399001,10601.4041,10938.5762,10560.7836,10912.7421,10765.6253,41187329424,462850342219.6300,3,1.334274,1,1.366542,0
2022-05-11,sz.399001,10921.0310,11334.7617,10917.0959,11109.4784,10912.7421,50719014435,605080678722.8900,3,1.653780,1,1.802813,0
2022-05-12,sz.399001,11029.3436,11173.0161,11006.3206,11094.8694,11109.4784,40473388240,452372394017.4600,3,1.183039,1,-0.131500,0
2022-05-13,sz.399001,11167.5893,11204.5451,11044.4597,11159.7910,11094.8694,38507387443,416221429328.9100,3,1.133306,1,0.585150,0
2022-05-16,sz.399001,11251.2653,11296.0003,11067.0613,11093.3739,11159.7910,40888218856,437232990574.2800,3,1.220423,1,-0.595146,0
2022-05-17,sz.399001,11095.4025,11230.7430,11059.8317,11230.1589,11093.3739,38757553823,438275675148.6900,3,1.111596,1,1.233033,0
2022-05-18,sz.399001,11249.2788,11300.2231,11151.2245,11208.0750,11230.1589,39417339217,431504806190.3900,3,1.116418,1,-0.196648,0
2022-05-19,sz.399001,11035.9568,11250.0602,11019.0771,11250.0602,11208.0750,41479335263,446687829909.6100,3,1.211496,1,0.374598,0
2022-05-20,sz.399001,11311.8106,11454.5272,11292.1409,11454.5272,11250.0602,44684398256,505359794452.4500,3,1.489412,1,1.817475,0
2022-05-23,sz.399001,11468.8067,11475.1794,11343.2119,11447.9524,11454.5272,42070973404,478517083856.9700,3,1.338833,1,-0.057399,0
2022-05-24,sz.399001,11429.9267,11429.9267,11065.9173,11065.9173,11447.9524,48952972351,551831427782.5700,3,1.455307,1,-3.337148,0
2022-05-25,sz.399001,11062.6284,11143.9698,11009.7345,11143.1818,11065.9173,37530890177,419868151752.3300,3,1.070431,1,0.698220,0
2022-05-26,sz.399001,11149.3050,11276.1953,10984.7530,11206.8205,11143.1818,40116132499,445563628972.3700,3,1.250243,1,0.571100,0
2022-05-27,sz.399001,11289.9972,11379.9265,11126.7458,11193.5867,11206.8205,39828233209,443153422277.5600,3,1.140998,1,-0.118087,0
2022-05-30,sz.399001,11248.5086,11327.0472,11185.9496,11310.2823,11193.5867,37487466218,434375284740.4700,3,1.081422,1,1.042522,0
2022-05-31,sz.399001,11313.4056,11543.1785,11241.0259,11527.6208,11310.2823,42364084309,503693626594.1200,3,1.373174,1,1.921601,0
2022-06-01,sz.399001,11507.4851,11592.4696,11467.8591,11551.2722,11527.6208,41188567797,482928801408.1900,3,1.239298,1,0.205172,0
2022-06-02,sz.399001,11492.9663,11637.5337,11470.8909,11628.3083,11551.2722,40826415706,477960850575.2200,3,1.236948,1,0.666906,0
2022-06-06,sz.399001,11636.6820,11941.1680,11602.3980,11938.1194,11628.3083,46781869028,595282605895.9400,3,1.602236,1,2.664284,0
2022-06-07,sz.399001,11937.2806,12004.5803,11857.4478,11935.5694,11938.1194,46034312046,556839715565.9500,3,1.413280,1,-0.021360,0
2022-06-08,sz.399001,11947.7500,12040.3473,11815.2850,12033.2604,11935.5694,48032467349,592895012208.5900,3,1.508689,1,0.818486,0
2022-06-09,sz.399001,12002.8057,12006.0201,11761.2112,11810.5843,12033.2604,43732646670,508460419610.6600,3,1.408903,1,-1.850505,0
2022-06-10,sz.399001,11733.3493,12039.4660,11724.2402,12035.1495,11810.5843,44424635739,546321020535.2600,3,1.559334,1,1.901389,0
2022-06-13,sz.399001,11922.5591,12056.5251,11881.0783,11999.3118,12035.1495,46890979170,578961519290.5500,3,1.581103,1,-0.297775,0
2022-06-14,sz.399001,11854.1651,12028.1360,11644.3516,12023.7850,11999.3118,49229985903,585627364340.4000,3,1.689030,1,0.203955,0
2022-06-15,sz.399001,12052.7350,12356.3107,12038.8023,12137.7578,12023.7850,56478381527,676953125049.0200,3,2.202050,1,0.947895,0
2022-06-16,sz.399001,12146.8511,12274.1818,12101.4935,12150.9578,12137.7578,49214972597,574722538821.0500,3,1.843187,1,0.108752,0
2022-06-17,sz.399001,12045.8440,12355.3382,12036.2676,12331.1411,12150.9578,46739761182,596078534648.4000,3,1.615638,1,1.482873,0
2022-06-20,sz.399001,12405.1154,12587.9517,12372.0727,12487.1335,12331.1411,47843253199,636707078495.2800,3,1.651079,1,1.265028,0
2022-06-21,sz.399001,12477.7254,12542.7151,12299.9487,12423.8644,12487.1335,49431200964,608313510366.9500,3,1.598442,1,-0.506674,0
2022-06-22,sz.399001,12437.6919,12445.1618,12240.7795,12246.5526,12423.8644,44205921368,555603078599.1200,3,1.453302,1,-1.427187,0
2022-06-23,sz.399001,12273.3816,12514.7252,12177.2552,12514.7252,12246.5526,47458829824,601855913610.0000,3,1.550009,1,2.189780,0
2022-06-24,sz.399001,12553.5584,12690.5370,12516.7088,12686.0322,12514.7252,50572455575,650654502922.8000,3,1.555650,1,1.368843,0
2022-06-27,sz.399001,12742.5545,12911.2446,12742.5545,12825.5651,12686.0322,51716063724,687230652753.0900,3,1.648801,1,1.099894,0
2022-06-28,sz.399001,12823.6546,13001.5430,12718.2458,12982.6859,12825.5651,53682104863,695760579756.6900,3,1.688715,1,1.225059,0
2022-06-29,sz.399001,12930.4261,12998.6289,12682.9333,12696.5049,12982.6859,58112482123,754929396240.0500,3,1.892411,1,-2.204328,0
2022-06-30,sz.399001,12710.2452,12970.6457,12710.2452,12896.2040,12696.5049,50367611076,649502242953.7700,3,1.587295,1,1.572867,0
2022-07-01,sz.399001,12899.4740,12941.0607,12805.7287,12860.3559,12896.2040,45709950879,592902605029.6100,3,1.428222,1,-0.277974,0
2022-07-04,sz.399001,12813.4890,13026.2463,12751.0784,13026.2463,12860.3559,45843652792,641126829506.4800,3,1.525183,1,1.289936,0
2022-07-05,sz.399001,13057.2414,13121.3933,12798.0134,12973.1085,13026.2463,49396947233,664378439093.8500,3,1.651795,1,-0.407929,0
2022-07-06,sz.399001,12935.4210,12997.4071,12700.4755,12811.3298,12973.1085,45114192672,599172089953.6000,3,1.556908,1,-1.247031,0
2022-07-07,sz.399001,12826.0920,12962.9888,12732.6982,12935.8499,12811.3298,45354693499,614824414889.4300,3,1.503278,1,0.971953,0
2022-07-08,sz.399001,12998.5608,13034.4642,12848.6297,12857.1296,12935.8499,46401181600,607479340778.0200,3,1.418542,1,-0.608544,0
2022-07-11,sz.399001,12798.4197,12798.4197,12514.9755,12617.2311,12857.1296,45124333678,583792943196.4800,3,1.413339,1,-1.865879,0
2022-07-12,sz.399001,12616.8440,12657.4878,12396.9114,12439.2679,12617.2311,44428374727,565774930215.0800,3,1.321891,1,-1.410477,0
2022-07-13,sz.399001,12441.7200,12562.9510,12323.2033,12508.8858,12439.2679,44510551662,548175186644.2800,3,1.350489,1,0.559662,0
2022-07-14,sz.399001,12479.2202,12695.1962,12452.1277,12602.7756,12508.8858,46948063935,595851639986.4400,3,1.367423,1,0.750585,0
2022-07-15,sz.399001,12557.1519,12687.6729,12411.0076,12411.0076,12602.7756,50583902606,627239630203.3300,3,1.536743,1,-1.521633,0
2022-07-18,sz.399001,12456.2217,12559.0677,12304.1219,12532.6510,12411.0076,47323260939,598045522405.5800,3,1.433201,1,0.980125,0
2022-07-19,sz.399001,12524.5103,12569.9460,12402.1058,12494.7655,12532.6510,48570264026,600720026414.6400,3,1.315921,1,-0.302294,0
2022-07-20,sz.399001,12551.4338,12625.6327,12518.4174,12573.1153,12494.7655,46061458994,569050297704.2800,3,1.306172,1,0.627061,0
2022-07-21,sz.399001,12543.5829,12600.9980,12455.1930,12455.1930,12573.1153,48641736566,597513193964.8800,3,1.411045,1,-0.937892,0
2022-07-22,sz.399001,12501.3408,12553.2670,12289.1956,12394.0221,12455.1930,46484015027,557838964284.8500,3,1.246181,1,-0.491128,0
2022-07-25,sz.399001,12386.5515,12414.0707,12251.0785,12291.5927,12394.0221,43357293882,513894847736.4900,3,0.000000,1,-0.826442,0
2022-07-26,sz.399001,12308.7417,12453.1097,12266.8369,12408.5600,12291.5927,42335303601,499711803605.3300,3,1.102989,1,0.951604,0
2022-07-27,sz.399001,12383.0519,12439.2240,12331.6974,12399.6940,12408.5600,44386410468,528343550244.4300,3,1.145581,1,-0.071451,0
2022-07-28,sz.399001,12467.7595,12550.8979,12407.0737,12428.7225,12399.6940,50486992673,611466432305.5800,3,1.454249,1,0.234107,0
2022-07-29,sz.399001,12439.4071,12460.1938,12245.2148,12266.9201,12428.7225,48546257779,604184364933.5800,3,1.386131,1,-1.301843,0
2022-08-01,sz.399001,12243.3271,12420.2292,12158.8516,12413.8710,12266.9201,45476623599,594861070524.3900,3,0.000000,1,1.197945,0
2022-08-02,sz.399001,12260.4535,12273.3666,12008.1733,12120.0210,12413.8710,59642229838,705161509125.8500,3,1.755476,1,-2.367110,0
2022-08-03,sz.399001,12148.2360,12294.8760,11946.4646,11982.2567,12120.0210,52584901775,659550015711.6100,3,1.458070,1,-1.136667,0
2022-08-04,sz.399001,12055.3455,12103.3820,11926.5136,12065.2224,11982.2567,42825587683,528256488896.8900,3,1.095024,1,0.692405,0
2022-08-05,sz.399001,12088.6495,12275.9568,12051.4045,12269.2130,12065.2224,45484980906,581338906745.2700,3,1.288778,1,1.690732,0
2022-08-08,sz.399001,12239.8681,12304.2335,12219.0249,12302.1516,12269.2130,42421487404,560327245554.3300,3,1.167306,1,0.268465,0
2022-08-09,sz.399001,12277.4420,12333.3834,12235.8314,12331.0944,12302.1516,42518371057,561587343672.8900,3,1.124635,1,0.235266,0
2022-08-10,sz.399001,12302.5676,12347.1499,12166.2309,12223.5137,12331.0944,42792537485,576112336166.2700,3,1.138444,1,-0.872434,0
2022-08-11,sz.399001,12287.7999,12475.1710,12231.0785,12474.0325,12223.5137,48890660216,639275391793.5800,3,1.464204,1,2.049483,0
2022-08-12,sz.399001,12453.3988,12493.7845,12417.4935,12419.3906,12474.0325,49039043793,595631296421.2500,3,1.354397,1,-0.438045,0
2022-08-15,sz.399001,12392.4975,12531.7657,12386.1617,12460.2212,12419.3906,45729852778,589050552059.3500,3,1.272072,1,0.328765,0
2022-08-16,sz.399001,12470.6489,12553.6915,12441.9647,12470.1139,12460.2212,49021223935,610983946643.4000,3,1.280943,1,0.079394,0
2022-08-17,sz.399001,12481.7051,12611.4889,12391.4453,12595.4626,12470.1139,51186851356,650590483630.1900,3,1.476380,1,1.005193,0
2022-08-18,sz.399001,12557.3402,12576.6180,12496.7857,12517.3202,12595.4626,50257942458,635990044633.2300,3,1.337467,1,-0.620401,0
