date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-01-04,sz.000404,15.0023506200,15.0023506200,14.6172261000,14.7747770400,14.8097883600,4773106,40270335.5700,1,2.098357,1,-0.236400,42.956708,0.868174,-27.151295,5.218639,0
2010-01-05,sz.000404,14.7747770400,14.8447996800,14.4771808200,14.7572713800,14.7747770400,5768051,48267083.2500,1,2.535756,1,-0.118500,42.905811,0.867145,-27.119125,5.212456,0
2010-01-06,sz.000404,14.7047544000,15.0198562800,14.6172261000,14.6347317600,14.7572713800,7206715,61157039.8600,1,3.168223,1,-0.830400,42.549535,0.859945,-26.893937,5.169173,0
2010-01-07,sz.000404,14.6172261000,14.6872487400,14.0045280000,14.1095619600,14.6347317600,6878898,56403208.8100,1,3.024107,1,-3.588500,41.022638,0.829085,-25.928843,4.983676,0
2010-01-08,sz.000404,14.0395393200,14.2846185600,13.8819883800,14.2846185600,14.1095619600,4829425,38891754.2300,1,2.123116,1,1.240700,41.531604,0.839372,-26.250541,5.045509,0
2010-01-11,sz.000404,14.2846185600,14.4246638400,14.0220336600,14.1445732800,14.2846185600,3898971,31482699.0800,1,1.714069,1,-0.980400,41.124431,0.831143,-25.993183,4.996043,0
2010-01-12,sz.000404,14.1270676200,14.7922827000,14.0570449800,14.7397657200,14.1445732800,6743588,55917464.3000,1,2.964622,1,4.207900,42.854914,0.866116,-27.086955,5.206272,0
2010-01-13,sz.000404,14.4421695000,15.1248902400,14.3196298800,14.7397657200,14.7397657200,9249941,78599723.3100,1,4.066467,1,0.000000,42.854914,0.866116,-27.086955,5.206272,0
2010-01-14,sz.000404,14.7397657200,15.3174525000,14.7397657200,15.3174525000,14.7397657200,10897860,94419895.3700,1,4.790927,1,3.919200,44.534501,0.900062,-28.148558,5.410319,0
2010-01-15,sz.000404,15.2649355200,15.5275204200,15.0898789200,15.4925091000,15.3174525000,10454179,91910765.4600,1,4.595876,1,1.142900,45.043467,0.910348,-28.470256,5.472151,0
2010-01-18,sz.000404,15.5275204200,15.6150487200,15.2999468400,15.4224864600,15.4925091000,7800782,68704134.7200,1,3.429387,1,-0.452000,44.839881,0.906233,-28.341577,5.447418,0
2010-01-19,sz.000404,15.4925091000,15.6850713600,15.2999468400,15.6150487200,15.4224864600,9615678,85345395.7300,1,4.227253,1,1.248600,45.399743,0.917548,-28.695444,5.515433,0
2010-01-20,sz.000404,15.5800374000,15.5800374000,14.5296978000,14.6697430800,15.6150487200,8768636,75321807.1000,1,3.854876,1,-6.053800,42.651328,0.862002,-26.958276,5.181540,0
2010-01-21,sz.000404,14.7572713800,14.9498336400,14.5296978000,14.7047544000,14.6697430800,5473143,46008317.3700,1,2.406108,1,0.238700,42.753121,0.864059,-27.022616,5.193906,0
2010-01-22,sz.000404,14.6522374200,14.6872487400,13.9169997000,14.2846185600,14.7047544000,6643658,54088014.6000,1,2.920691,1,-2.857100,41.531604,0.839372,-26.250541,5.045509,0
2010-01-25,sz.000404,14.1270676200,14.3546412000,14.0570449800,14.1270676200,14.2846185600,2508662,20368157.7600,1,1.102860,1,-1.102900,41.073534,0.830114,-25.961013,4.989860,0
2010-01-26,sz.000404,14.1095619600,14.3196298800,13.4793582000,13.6894261200,14.1270676200,4165824,32804231.0400,1,1.831383,1,-3.097900,39.801120,0.804398,-25.156768,4.835279,0
2010-01-27,sz.000404,13.6194034800,13.7594487600,13.3393129200,13.4268412200,13.6894261200,2535327,19666601.1900,1,1.114583,1,-1.918200,39.037672,0.788968,-24.674222,4.742531,0
2010-01-28,sz.000404,13.5493808400,13.7069317800,13.3743242400,13.5843921600,13.4268412200,2877530,22208975.3100,1,1.265022,1,1.173400,39.495741,0.798226,-24.963750,4.798180,0
2010-01-29,sz.000404,13.4793582000,13.8644827200,13.4093355600,13.6018978200,13.5843921600,2823794,22092143.8600,1,1.241399,1,0.128900,39.546637,0.799255,-24.995919,4.804363,0
2010-02-01,sz.000404,13.6018978200,13.7069317800,13.2167733000,13.3043016000,13.6018978200,2812779,21471924.4600,1,1.236556,1,-2.187900,38.681395,0.781768,-24.449033,4.699248,0
2010-02-02,sz.000404,13.3743242400,13.6369091400,13.2167733000,13.2692902800,13.3043016000,2380264,18231154.7900,1,1.046414,1,-0.263200,38.579602,0.779710,-24.384694,4.686882,0
2010-02-03,sz.000404,13.3393129200,14.0045280000,12.7966374600,13.9520110200,13.2692902800,6661586,52084177.0300,1,2.928572,1,5.145100,40.564569,0.819828,-25.639315,4.928027,0
2010-02-04,sz.000404,13.9520110200,14.1970902600,13.6194034800,13.9345053600,13.9520110200,8416966,66462892.6100,1,3.700274,1,-0.125500,40.513672,0.818799,-25.607145,4.921844,0
2010-02-05,sz.000404,13.6369091400,13.8644827200,13.5318751800,13.7069317800,13.9345053600,3335613,26145150.0700,1,1.466405,1,-1.633200,39.852017,0.805427,-25.188938,4.841462,0
2010-02-08,sz.000404,13.7069317800,13.9345053600,13.6194034800,13.7769544200,13.7069317800,2014041,15871465.6200,1,0.885415,1,0.510900,40.055603,0.809541,-25.317617,4.866195,0
2010-02-09,sz.000404,13.7419431000,13.8644827200,13.6018978200,13.7769544200,13.7769544200,1829966,14356360.9700,1,0.804491,1,0.000000,40.055603,0.809541,-25.317617,4.866195,0
2010-02-10,sz.000404,13.8294714000,13.8819883800,13.7069317800,13.8294714000,13.7769544200,1556378,12264935.6700,1,0.684216,1,0.381200,40.208293,0.812627,-25.414127,4.884745,0
2010-02-11,sz.000404,13.7594487600,13.8994940400,13.7594487600,13.8294714000,13.8294714000,1562127,12349920.0000,1,0.686744,1,0.000000,40.208293,0.812627,-25.414127,4.884745,0
2010-02-12,sz.000404,13.9169997000,14.3196298800,13.8469770600,14.1970902600,13.8294714000,5868341,47624074.4400,1,2.579845,1,2.658200,41.277121,0.834229,-26.089692,5.014593,0
2010-02-22,sz.000404,14.1445732800,14.3021242200,14.0220336600,14.1445732800,14.1970902600,2753285,22285234.0900,1,1.210402,1,-0.369900,41.124431,0.831143,-25.993183,4.996043,0
2010-02-23,sz.000404,14.1270676200,14.1795846000,13.8119657400,14.1445732800,14.1445732800,3054901,24418667.0300,1,1.342998,1,0.000000,41.124431,0.831143,-25.993183,4.996043,0
2010-02-24,sz.000404,14.0920563000,14.4596751600,14.0220336600,14.4596751600,14.1445732800,4027331,33045240.4800,1,1.770499,1,2.227700,42.040569,0.849658,-26.572239,5.107341,0
2010-02-25,sz.000404,14.4596751600,14.4596751600,14.4596751600,14.4596751600,14.4596751600,0,0.0000,1,,0,0.000000,42.040569,0.849658,-26.572239,5.107341,0
2010-02-26,sz.000404,14.6522374200,14.9323279800,14.4946864800,14.6872487400,14.4596751600,6966280,58595573.0200,1,3.062522,1,1.573800,42.702225,0.863030,-26.990446,5.187723,0
2010-03-01,sz.000404,14.7047544000,15.1073845800,14.5822147800,15.1073845800,14.6872487400,6878725,58679336.4700,1,3.024031,1,2.860500,43.923743,0.887718,-27.762521,5.336120,0
2010-03-02,sz.000404,15.1774072200,15.2649355200,14.9148223200,15.0373619400,15.1073845800,6953328,59929596.0400,1,3.056828,1,-0.463500,43.720156,0.883603,-27.633841,5.311387,0
2010-03-03,sz.000404,14.9323279800,15.6675657000,14.9323279800,15.5275204200,15.0373619400,13467329,118897178.7400,1,5.920519,1,3.259600,45.145260,0.912405,-28.534595,5.484517,0
2010-03-04,sz.000404,15.4750034400,15.6150487200,14.6347317600,14.7747770400,15.5275204200,9128814,78823261.9100,1,4.013217,1,-4.847800,42.956708,0.868174,-27.151295,5.218639,0
2010-03-05,sz.000404,14.7747770400,15.0023506200,14.4421695000,14.7047544000,14.7747770400,4294667,36305600.1500,1,1.888025,1,-0.473900,42.753121,0.864059,-27.022616,5.193906,0
2010-03-08,sz.000404,14.8623053400,15.2999468400,14.7922827000,15.2649355200,14.7047544000,6635809,57486231.5300,1,2.917240,1,3.809500,32.441837,0.869343,-537.763519,5.307833,0
2010-03-09,sz.000404,15.1599015600,15.4925091000,15.1073845800,15.2824411800,15.2649355200,6963541,60938029.1400,1,3.061318,1,0.114700,32.479040,0.870340,-538.380220,5.313920,0
2010-03-10,sz.000404,15.2824411800,15.2824411800,14.6697430800,14.7922827000,15.2824411800,4754933,40560691.6800,1,2.090368,1,-3.207300,31.437330,0.842425,-521.112585,5.143485,0
2010-03-11,sz.000404,14.7572713800,15.2124185400,14.6172261000,15.1774072200,14.7922827000,5785614,49110422.1400,1,2.543477,1,2.603600,32.255817,0.864358,-534.680013,5.277399,0
2010-03-12,sz.000404,15.0723732600,15.1774072200,14.6697430800,14.7397657200,15.1774072200,4093613,34725007.4000,1,1.799638,1,-2.883500,31.325718,0.839434,-519.262481,5.125224,0
2010-03-15,sz.000404,14.6522374200,14.9148223200,14.4421695000,14.5121921400,14.7397657200,2265834,18890446.7500,1,0.996108,1,-1.543900,30.842067,0.826474,-511.245364,5.046094,0
2010-03-16,sz.000404,14.5296978000,14.6522374200,14.0570449800,14.3896525200,14.5121921400,3647093,29864335.3700,1,1.603338,1,-0.844400,30.581639,0.819495,-506.928455,5.003485,0
2010-03-17,sz.000404,14.3896525200,15.0023506200,14.3196298800,14.9673393000,14.3896525200,5345527,45045001.9000,1,2.350005,1,4.014600,31.809370,0.852395,-527.279597,5.204355,0
2010-03-18,sz.000404,14.9323279800,15.2124185400,14.7922827000,14.8447996800,14.9673393000,4650428,39793939.0500,1,2.044425,1,-0.818700,31.548942,0.845416,-522.962688,5.161746,0
2010-03-19,sz.000404,14.8798110000,15.9301506000,14.8623053400,15.7200826800,14.8447996800,24999714,222709270.0600,1,10.990397,1,5.896200,33.409139,0.895264,-553.797753,5.466094,0
2010-03-22,sz.000404,15.5800374000,16.4028034200,15.5100147600,16.0877015400,15.7200826800,23173234,213092042.7000,1,10.187438,1,2.338500,34.190422,0.916200,-566.748480,5.593921,0
2010-03-23,sz.000404,16.0351845600,16.1752298400,15.8251166400,16.0176789000,16.0877015400,10791085,98296500.1800,1,4.743986,1,-0.435300,34.041606,0.912212,-564.281674,5.569573,0
2010-03-24,sz.000404,16.0176789000,16.6303770000,15.4049808000,15.4925091000,16.0176789000,25289546,230347725.7800,1,11.117813,1,-3.278700,32.925488,0.882303,-545.780636,5.386964,0
2010-03-25,sz.000404,15.3524638200,15.9126449400,15.2124185400,15.7901053200,15.4925091000,13875257,124243385.7500,1,6.099853,1,1.920900,33.557955,0.899251,-556.264558,5.490442,0
2010-03-26,sz.000404,15.6675657000,17.3306034000,15.5800374000,16.7354109600,15.7901053200,29106516,276538438.4500,1,12.795833,1,5.986700,35.566968,0.953087,-589.566427,5.819138,0
2010-03-29,sz.000404,16.6303770000,18.2058864000,16.5428487000,17.7507392400,16.7354109600,33946844,339272941.2200,1,14.923742,1,6.066900,37.724796,1.010910,-625.335101,6.172182,0
2010-03-30,sz.000404,17.6632109400,18.2408977200,17.3306034000,17.9608071600,17.7507392400,24748252,251737033.0700,1,10.879849,1,1.183400,38.171243,1.022874,-632.735517,6.245226,0
2010-03-31,sz.000404,17.9608071600,18.4684713000,17.6807166000,18.0308298000,17.9608071600,21623049,223742162.0900,1,9.505944,1,0.389900,38.320059,1.026861,-635.202322,6.269574,0
2010-04-01,sz.000404,18.0483354600,19.8339127800,17.8907845200,19.7638901400,18.0308298000,40371480,446416425.8600,1,17.748146,1,9.611700,42.003249,1.125560,-696.255749,6.872183,0
2010-04-02,sz.000404,19.5188109000,19.7463844800,19.0811694000,19.3437543000,19.7638901400,19673916,217759884.8700,1,8.649065,1,-2.125800,41.110355,1.101633,-681.454918,6.726096,0
2010-04-06,sz.000404,19.3087429800,20.0789920200,18.9061128000,19.0286524200,19.3437543000,18901704,208751826.8300,1,8.309584,1,-1.629000,40.440684,1.083688,-670.354295,6.616531,0
2010-04-07,sz.000404,19.0811694000,19.8164071200,18.9761354400,19.3087429800,19.0286524200,16114329,178386644.5700,1,7.084196,1,1.471900,41.035947,1.099639,-680.221516,6.713922,0
2010-04-08,sz.000404,19.3612599600,19.6413505200,19.0986750600,19.4312826000,19.3087429800,12851148,142065508.1000,1,5.649633,1,0.634600,41.296374,1.106618,-684.538425,6.756531,0
