date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-01-19,sz.000430,21.9262617000,21.9876798000,21.5884621500,21.8034255000,21.9262617000,3835594,27167680.6600,1,3.462306,1,-0.560200,-39.680573,17.142077,41.748537,-30.888025,1
2010-01-20,sz.000430,21.8341345500,21.8341345500,20.8207359000,20.8821540000,21.8034255000,4234138,29447887.7000,1,3.822063,1,-4.225400,-38.003929,16.417763,39.984514,-29.582897,1
2010-01-21,sz.000430,20.8821540000,21.2199535500,20.7286087500,21.0356992500,20.8821540000,1894265,12917351.1300,1,1.709911,1,0.735300,-38.283370,16.538482,40.278518,-29.800419,1
2010-01-22,sz.000430,20.8207359000,20.9742811500,20.1451368000,20.5136454000,21.0356992500,2577773,17241967.7900,1,2.326899,1,-2.481800,-37.333272,16.128038,39.278905,-29.060846,1
2010-01-25,sz.000430,20.2679730000,20.4215182500,19.9915915500,20.2372639500,20.5136454000,1612467,10617775.1200,1,1.455539,1,-1.347300,-36.830279,15.910744,38.749698,-28.669308,1
2010-01-26,sz.000430,20.7593178000,20.8207359000,19.6537920000,19.7766282000,20.2372639500,2278470,14888669.0000,1,2.056725,1,-2.276200,-35.991957,15.548588,37.867687,-28.016744,1
2010-01-27,sz.000430,19.7766282000,19.8994644000,19.2238653000,19.3467015000,19.7766282000,1413591,9000122.2100,1,1.276018,1,-2.173900,-35.209523,15.210575,37.044476,-27.407684,1
2010-01-28,sz.000430,19.3467015000,19.6230829500,19.1931562500,19.5002467500,19.3467015000,817020,5172728.6000,1,0.737506,1,0.793700,-35.488963,15.331294,37.338480,-27.625205,1
2010-01-29,sz.000430,19.6537920000,20.4829363500,19.6537920000,20.2065549000,19.5002467500,2520981,16578948.9800,1,2.275634,1,3.622000,-36.774390,15.886601,38.690898,-28.625803,1
2010-02-01,sz.000430,20.1758458500,20.4522273000,19.6537920000,20.2679730000,20.2065549000,2163403,14219277.2900,1,1.952856,1,0.304000,-36.886167,15.934888,38.808499,-28.712812,1
2010-02-02,sz.000430,20.4829363500,20.4829363500,19.8994644000,19.9301734500,20.2679730000,1080296,7102127.3400,1,0.975159,1,-1.666700,-36.271397,15.669307,38.161691,-28.234265,1
2010-02-03,sz.000430,19.7152101000,20.2065549000,19.3774105500,20.1144277500,19.9301734500,1451347,9397700.5600,1,1.310099,1,0.924500,-36.606726,15.814169,38.514495,-28.495291,1
2010-02-04,sz.000430,20.1451368000,20.7286087500,19.9915915500,20.4522273000,20.1144277500,2482800,16568042.1700,1,2.241169,1,1.679400,-37.221495,16.079751,39.161304,-28.973838,1
