交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000425,177.3872100000,177.6828553500,176.7959193000,177.0915646500,3783206,22682628.0000,后复权
2022-01-04,20220104094000000,sz.000425,177.0915646500,177.6828553500,177.0915646500,177.3872100000,1721500,10322625.0000,后复权
2022-01-04,20220104094500000,sz.000425,177.0915646500,177.3872100000,176.7959193000,177.0915646500,1907100,11427667.0000,后复权
2022-01-04,20220104095000000,sz.000425,177.0915646500,177.3872100000,177.0915646500,177.0915646500,963700,5774671.0000,后复权
2022-01-04,20220104095500000,sz.000425,177.0915646500,177.6828553500,177.0915646500,177.3872100000,3563000,21387269.0000,后复权
2022-01-04,20220104100000000,sz.000425,177.3872100000,177.6828553500,177.3872100000,177.6828553500,1285200,7715643.0000,后复权
2022-01-04,20220104100500000,sz.000425,177.3872100000,177.6828553500,177.0915646500,177.3872100000,1071600,6427131.0000,后复权
2022-01-04,20220104101000000,sz.000425,177.0915646500,177.3872100000,177.0915646500,177.0915646500,638500,3827191.0000,后复权
2022-01-04,20220104101500000,sz.000425,177.3872100000,177.3872100000,177.0915646500,177.0915646500,1014100,6077185.0000,后复权
2022-01-04,20220104102000000,sz.000425,177.0915646500,177.3872100000,177.0915646500,177.0915646500,1151700,6901040.0000,后复权
2022-01-04,20220104102500000,sz.000425,177.0915646500,177.3872100000,177.0915646500,177.3872100000,953000,5713229.0000,后复权
2022-01-04,20220104103000000,sz.000425,177.3872100000,177.3872100000,176.7959193000,176.7959193000,1974400,11828364.0000,后复权
2022-01-04,20220104103500000,sz.000425,176.7959193000,177.0915646500,176.7959193000,177.0915646500,1057700,6330375.0000,后复权
2022-01-04,20220104104000000,sz.000425,177.0915646500,177.3872100000,176.7959193000,177.0915646500,1247388,7470623.0000,后复权
2022-01-04,20220104104500000,sz.000425,177.3872100000,177.3872100000,177.0915646500,177.3872100000,566200,3393456.0000,后复权
2022-01-04,20220104105000000,sz.000425,177.3872100000,177.3872100000,177.0915646500,177.3872100000,489200,2931824.0000,后复权
2022-01-04,20220104105500000,sz.000425,177.0915646500,177.3872100000,177.0915646500,177.0915646500,1024900,6144543.0000,后复权
2022-01-04,20220104110000000,sz.000425,177.0915646500,177.6828553500,177.0915646500,177.3872100000,2683300,16083423.0000,后复权
2022-01-04,20220104110500000,sz.000425,177.3872100000,177.6828553500,177.0915646500,177.3872100000,1449400,8694962.0000,后复权
2022-01-04,20220104111000000,sz.000425,177.6828553500,177.6828553500,177.3872100000,177.3872100000,280600,1684768.0000,后复权
2022-01-04,20220104111500000,sz.000425,177.3872100000,177.6828553500,177.3872100000,177.6828553500,703800,4224625.0000,后复权
2022-01-04,20220104112000000,sz.000425,177.6828553500,177.6828553500,177.3872100000,177.3872100000,837400,5027133.0000,后复权
2022-01-04,20220104112500000,sz.000425,177.3872100000,177.6828553500,177.3872100000,177.6828553500,1772700,10649329.0000,后复权
2022-01-04,20220104113000000,sz.000425,177.3872100000,178.2741460500,177.3872100000,177.9785007000,4369400,26295990.0000,后复权
2022-01-04,20220104130500000,sz.000425,178.2741460500,178.2741460500,177.9785007000,178.2741460500,943600,5685929.0000,后复权
2022-01-04,20220104131000000,sz.000425,177.9785007000,178.2741460500,177.6828553500,177.6828553500,587100,3533181.0000,后复权
2022-01-04,20220104131500000,sz.000425,177.6828553500,178.2741460500,177.6828553500,177.9785007000,1107900,6671581.0000,后复权
2022-01-04,20220104132000000,sz.000425,178.2741460500,178.5697914000,177.9785007000,178.2741460500,2590000,15615108.0000,后复权
