交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000421,30.2719279500,30.2719279500,30.0273063100,30.2107725400,306400,1508595.0000,后复权
2022-01-04,20220104094000000,sz.000421,30.2107725400,30.4553941800,30.1496171300,30.2107725400,292400,1447893.0000,后复权
2022-01-04,20220104094500000,sz.000421,30.2107725400,30.3942387700,30.2107725400,30.3942387700,107100,530943.0000,后复权
2022-01-04,20220104095000000,sz.000421,30.3942387700,30.4553941800,30.3330833600,30.3942387700,116800,580329.0000,后复权
2022-01-04,20220104095500000,sz.000421,30.3942387700,30.3942387700,30.2719279500,30.2719279500,90100,447244.0000,后复权
2022-01-04,20220104100000000,sz.000421,30.3330833600,30.3942387700,30.2719279500,30.3942387700,129200,640756.0000,后复权
2022-01-04,20220104100500000,sz.000421,30.3942387700,30.4553941800,30.3330833600,30.3942387700,144200,716650.0000,后复权
2022-01-04,20220104101000000,sz.000421,30.3942387700,30.4553941800,30.3942387700,30.4553941800,70300,349798.0000,后复权
2022-01-04,20220104101500000,sz.000421,30.4553941800,30.4553941800,30.2719279500,30.3330833600,98000,486780.0000,后复权
2022-01-04,20220104102000000,sz.000421,30.3330833600,30.4553941800,30.3330833600,30.3942387700,139800,694348.0000,后复权
2022-01-04,20220104102500000,sz.000421,30.4553941800,30.4553941800,30.3942387700,30.3942387700,114400,569416.0000,后复权
2022-01-04,20220104103000000,sz.000421,30.3942387700,30.4553941800,30.3942387700,30.3942387700,48100,239254.0000,后复权
2022-01-04,20220104103500000,sz.000421,30.3942387700,30.4553941800,30.3942387700,30.3942387700,15000,74643.0000,后复权
2022-01-04,20220104104000000,sz.000421,30.3942387700,30.5777050000,30.3942387700,30.5777050000,253800,1264404.0000,后复权
2022-01-04,20220104104500000,sz.000421,30.5777050000,30.5777050000,30.5165495900,30.5777050000,45200,225671.0000,后复权
2022-01-04,20220104105000000,sz.000421,30.5777050000,30.5777050000,30.5165495900,30.5165495900,40200,200736.0000,后复权
2022-01-04,20220104105500000,sz.000421,30.5165495900,30.5777050000,30.5165495900,30.5777050000,99600,497067.0000,后复权
2022-01-04,20220104110000000,sz.000421,30.5777050000,30.5777050000,30.5165495900,30.5165495900,400,1996.0000,后复权
2022-01-04,20220104110500000,sz.000421,30.5165495900,30.5165495900,30.4553941800,30.4553941800,75700,377677.0000,后复权
2022-01-04,20220104111000000,sz.000421,30.4553941800,30.5165495900,30.4553941800,30.4553941800,9700,48329.0000,后复权
2022-01-04,20220104111500000,sz.000421,30.4553941800,30.5165495900,30.4553941800,30.4553941800,32900,163937.0000,后复权
2022-01-04,20220104112000000,sz.000421,30.4553941800,30.5165495900,30.4553941800,30.4553941800,14100,70227.0000,后复权
2022-01-04,20220104112500000,sz.000421,30.5165495900,30.5165495900,30.4553941800,30.4553941800,19700,98157.0000,后复权
2022-01-04,20220104113000000,sz.000421,30.4553941800,30.5777050000,30.4553941800,30.5165495900,134100,669939.0000,后复权
2022-01-04,20220104130500000,sz.000421,30.5165495900,30.5777050000,30.4553941800,30.5165495900,59900,299072.0000,后复权
2022-01-04,20220104131000000,sz.000421,30.4553941800,30.5165495900,30.4553941800,30.5165495900,165700,826092.0000,后复权
2022-01-04,20220104131500000,sz.000421,30.5165495900,30.5777050000,30.5165495900,30.5777050000,26000,129900.0000,后复权
2022-01-04,20220104132000000,sz.000421,30.5777050000,30.5777050000,30.5165495900,30.5165495900,61100,305329.0000,后复权
2022-01-04,20220104132500000,sz.000421,30.5777050000,30.5777050000,30.5165495900,30.5777050000,85800,428398.0000,后复权
2022-01-04,20220104133000000,sz.000421,30.5777050000,30.5777050000,30.5165495900,30.5777050000,88600,442714.0000,后复权
2022-01-04,20220104133500000,sz.000421,30.5165495900,30.5777050000,30.5165495900,30.5777050000,13700,68470.0000,后复权
2022-01-04,20220104134000000,sz.000421,30.5777050000,30.5777050000,30.5165495900,30.5777050000,19800,98813.0000,后复权
2022-01-04,20220104134500000,sz.000421,30.5777050000,30.7000158200,30.5165495900,30.7000158200,432200,2161805.0000,后复权
2022-01-04,20220104135000000,sz.000421,30.7000158200,30.7000158200,30.6388604100,30.6388604100,41600,208810.0000,后复权
2022-01-04,20220104135500000,sz.000421,30.6388604100,30.7000158200,30.6388604100,30.6388604100,91500,458479.0000,后复权
2022-01-04,20220104140000000,sz.000421,30.6388604100,30.7000158200,30.5777050000,30.7000158200,58300,292288.0000,后复权
2022-01-04,20220104140500000,sz.000421,30.7000158200,30.7000158200,30.6388604100,30.7000158200,36900,185179.0000,后复权
2022-01-04,20220104141000000,sz.000421,30.7000158200,30.7000158200,30.5777050000,30.7000158200,25400,127328.0000,后复权
2022-01-04,20220104141500000,sz.000421,30.6388604100,30.6388604100,30.5777050000,30.5777050000,33200,166022.0000,后复权
2022-01-04,20220104142000000,sz.000421,30.5777050000,30.6388604100,30.5777050000,30.5777050000,31900,159676.0000,后复权
2022-01-04,20220104142500000,sz.000421,30.5777050000,30.6388604100,30.5777050000,30.5777050000,14700,73577.0000,后复权
2022-01-04,20220104143000000,sz.000421,30.5777050000,30.6388604100,30.5777050000,30.6388604100,14700,73522.0000,后复权
2022-01-04,20220104143500000,sz.000421,30.6388604100,30.6388604100,30.5777050000,30.5777050000,7100,35526.0000,后复权
2022-01-04,20220104144000000,sz.000421,30.5777050000,30.6388604100,30.5777050000,30.6388604100,76600,383367.0000,后复权
2022-01-04,20220104144500000,sz.000421,30.6388604100,30.6388604100,30.5777050000,30.5777050000,66500,332578.0000,后复权
2022-01-04,20220104145000000,sz.000421,30.5777050000,30.5777050000,30.5165495900,30.5777050000,76200,380730.0000,后复权
2022-01-04,20220104145500000,sz.000421,30.5777050000,30.5777050000,30.5165495900,30.5777050000,38700,193445.0000,后复权
2022-01-04,20220104150000000,sz.000421,30.5165495900,30.5777050000,30.5165495900,30.5777050000,155600,777410.0000,后复权
2022-01-05,20220105093500000,sz.000421,30.5777050000,30.7000158200,30.5165495900,30.5777050000,161000,805055.0000,后复权
2022-01-05,20220105094000000,sz.000421,30.5777050000,30.5777050000,30.4553941800,30.5165495900,131900,657687.0000,后复权
2022-01-05,20220105094500000,sz.000421,30.5165495900,30.6388604100,30.5165495900,30.5777050000,86000,429917.0000,后复权
2022-01-05,20220105095000000,sz.000421,30.5777050000,30.6388604100,30.4553941800,30.4553941800,96300,480389.0000,后复权
2022-01-05,20220105095500000,sz.000421,30.4553941800,30.5165495900,30.2107725400,30.3330833600,239500,1187865.0000,后复权
2022-01-05,20220105100000000,sz.000421,30.3330833600,30.3942387700,30.2719279500,30.2719279500,214500,1062693.0000,后复权
2022-01-05,20220105100500000,sz.000421,30.2719279500,30.3330833600,30.2107725400,30.2719279500,161000,796730.0000,后复权
2022-01-05,20220105101000000,sz.000421,30.2107725400,30.2107725400,30.1496171300,30.1496171300,138800,684905.0000,后复权
2022-01-05,20220105101500000,sz.000421,30.1496171300,30.3330833600,30.0884617200,30.2107725400,133300,658755.0000,后复权
2022-01-05,20220105102000000,sz.000421,30.2107725400,30.2107725400,30.0273063100,30.2107725400,371600,1830934.0000,后复权
2022-01-05,20220105102500000,sz.000421,30.2107725400,30.2107725400,30.0884617200,30.1496171300,9400,46318.0000,后复权
2022-01-05,20220105103000000,sz.000421,30.0884617200,30.2107725400,30.0884617200,30.1496171300,58400,287669.0000,后复权
2022-01-05,20220105103500000,sz.000421,30.1496171300,30.1496171300,30.0273063100,30.1496171300,127300,626938.0000,后复权
2022-01-05,20220105104000000,sz.000421,30.1496171300,30.2107725400,30.1496171300,30.2107725400,7800,38488.0000,后复权
2022-01-05,20220105104500000,sz.000421,30.2107725400,30.2107725400,30.1496171300,30.2107725400,15600,77007.0000,后复权
2022-01-05,20220105105000000,sz.000421,30.2107725400,30.2107725400,30.1496171300,30.1496171300,24700,121964.0000,后复权
2022-01-05,20220105105500000,sz.000421,30.2107725400,30.2107725400,30.1496171300,30.2107725400,68300,337283.0000,后复权
2022-01-05,20220105110000000,sz.000421,30.2107725400,30.2719279500,30.1496171300,30.2719279500,44200,218602.0000,后复权
2022-01-05,20220105110500000,sz.000421,30.2719279500,30.2719279500,30.2107725400,30.2107725400,37100,183537.0000,后复权
2022-01-05,20220105111000000,sz.000421,30.2107725400,30.2107725400,30.2107725400,30.2107725400,1700,8398.0000,后复权
2022-01-05,20220105111500000,sz.000421,30.2107725400,30.2719279500,30.2107725400,30.2107725400,33400,165061.0000,后复权
2022-01-05,20220105112000000,sz.000421,30.2107725400,30.2719279500,30.2107725400,30.2719279500,100,495.0000,后复权
2022-01-05,20220105112500000,sz.000421,30.2719279500,30.2719279500,30.1496171300,30.2719279500,59300,293000.0000,后复权
2022-01-05,20220105113000000,sz.000421,30.2719279500,30.2719279500,30.2107725400,30.2107725400,9800,48475.0000,后复权
2022-01-05,20220105130500000,sz.000421,30.2107725400,30.2107725400,30.0884617200,30.1496171300,118700,585256.0000,后复权
2022-01-05,20220105131000000,sz.000421,30.1496171300,30.1496171300,30.0884617200,30.0884617200,16300,80204.0000,后复权
2022-01-05,20220105131500000,sz.000421,30.0884617200,30.0884617200,30.0884617200,30.0884617200,83100,408852.0000,后复权
2022-01-05,20220105132000000,sz.000421,30.0884617200,30.1496171300,30.0884617200,30.0884617200,36500,179586.0000,后复权
2022-01-05,20220105132500000,sz.000421,30.0884617200,30.1496171300,30.0273063100,30.0273063100,89300,439888.0000,后复权
2022-01-05,20220105133000000,sz.000421,30.0273063100,30.0884617200,30.0273063100,30.0273063100,35700,175540.0000,后复权
2022-01-05,20220105133500000,sz.000421,30.0884617200,30.1496171300,30.0884617200,30.1496171300,162300,799757.0000,后复权
2022-01-05,20220105134000000,sz.000421,30.1496171300,30.1496171300,30.1496171300,30.1496171300,17300,85289.0000,后复权
2022-01-05,20220105134500000,sz.000421,30.1496171300,30.2719279500,30.1496171300,30.2719279500,107900,532363.0000,后复权
2022-01-05,20220105135000000,sz.000421,30.2719279500,30.3330833600,30.2107725400,30.3330833600,21200,104936.0000,后复权
2022-01-05,20220105135500000,sz.000421,30.3330833600,30.3942387700,30.2719279500,30.2719279500,93000,461273.0000,后复权
