交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000413,7.2356422500,7.2678006600,7.2034838400,7.2034838400,2910900,6540261.0000,后复权
2022-01-04,20220104094000000,sz.000413,7.2034838400,7.2356422500,7.1713254300,7.2034838400,2339800,5242447.0000,后复权
2022-01-04,20220104094500000,sz.000413,7.2034838400,7.3321174800,7.2034838400,7.2999590700,4616200,10410092.0000,后复权
2022-01-04,20220104095000000,sz.000413,7.2999590700,7.3321174800,7.2678006600,7.3321174800,4245400,9644733.0000,后复权
2022-01-04,20220104095500000,sz.000413,7.2999590700,7.3642758900,7.2999590700,7.3321174800,5492100,12536807.0000,后复权
2022-01-04,20220104100000000,sz.000413,7.3642758900,7.3642758900,7.2999590700,7.2999590700,4341600,9900180.0000,后复权
2022-01-04,20220104100500000,sz.000413,7.2999590700,7.3321174800,7.2999590700,7.2999590700,1087100,2472213.0000,后复权
2022-01-04,20220104101000000,sz.000413,7.2999590700,7.3321174800,7.2999590700,7.2999590700,2239400,5094840.0000,后复权
2022-01-04,20220104101500000,sz.000413,7.2999590700,7.3321174800,7.2999590700,7.2999590700,1190800,2709270.0000,后复权
2022-01-04,20220104102000000,sz.000413,7.3321174800,7.3321174800,7.2999590700,7.2999590700,968800,2202380.0000,后复权
2022-01-04,20220104102500000,sz.000413,7.2999590700,7.3321174800,7.2999590700,7.3321174800,823100,1873362.0000,后复权
2022-01-04,20220104103000000,sz.000413,7.2999590700,7.3964343000,7.2999590700,7.3964343000,10719361,24541209.0000,后复权
2022-01-04,20220104103500000,sz.000413,7.3964343000,7.3964343000,7.3321174800,7.3321174800,3119300,7139861.0000,后复权
2022-01-04,20220104104000000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,889000,2031977.0000,后复权
2022-01-04,20220104104500000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3642758900,636100,1452293.0000,后复权
2022-01-04,20220104105000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3642758900,304700,696230.0000,后复权
2022-01-04,20220104105500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3321174800,913000,2083943.0000,后复权
2022-01-04,20220104110000000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,350800,801375.0000,后复权
2022-01-04,20220104110500000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3642758900,1660400,3798311.0000,后复权
2022-01-04,20220104111000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3321174800,1162000,2656495.0000,后复权
2022-01-04,20220104111500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,1051400,2403874.0000,后复权
2022-01-04,20220104112000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3321174800,1176200,2687641.0000,后复权
2022-01-04,20220104112500000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3321174800,463800,1060794.0000,后复权
2022-01-04,20220104113000000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3321174800,252200,576637.0000,后复权
2022-01-04,20220104130500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,1361800,3115640.0000,后复权
2022-01-04,20220104131000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3642758900,676500,1547705.0000,后复权
2022-01-04,20220104131500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,450800,1030697.0000,后复权
2022-01-04,20220104132000000,sz.000413,7.3642758900,7.3964343000,7.3321174800,7.3964343000,2496320,5717042.0000,后复权
2022-01-04,20220104132500000,sz.000413,7.3642758900,7.3964343000,7.3321174800,7.3642758900,1327100,3038286.0000,后复权
2022-01-04,20220104133000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3642758900,872800,1996463.0000,后复权
2022-01-04,20220104133500000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3321174800,1201300,2749154.0000,后复权
2022-01-04,20220104134000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3642758900,1704700,3892833.0000,后复权
2022-01-04,20220104134500000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3321174800,595000,1360706.0000,后复权
2022-01-04,20220104135000000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,173200,395793.0000,后复权
2022-01-04,20220104135500000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3321174800,577100,1317491.0000,后复权
2022-01-04,20220104140000000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,260400,595078.0000,后复权
2022-01-04,20220104140500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3321174800,613800,1403398.0000,后复权
2022-01-04,20220104141000000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,433600,990341.0000,后复权
2022-01-04,20220104141500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,711800,1626337.0000,后复权
2022-01-04,20220104142000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3321174800,818400,1868989.0000,后复权
2022-01-04,20220104142500000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3642758900,620400,1417377.0000,后复权
2022-01-04,20220104143000000,sz.000413,7.3642758900,7.3642758900,7.2999590700,7.2999590700,6096100,13895322.0000,后复权
2022-01-04,20220104143500000,sz.000413,7.2999590700,7.3321174800,7.2999590700,7.3321174800,1014200,2307379.0000,后复权
2022-01-04,20220104144000000,sz.000413,7.3321174800,7.3321174800,7.2999590700,7.3321174800,985300,2239873.0000,后复权
2022-01-04,20220104144500000,sz.000413,7.3321174800,7.3321174800,7.2999590700,7.2999590700,1877400,4269205.0000,后复权
2022-01-04,20220104145000000,sz.000413,7.3321174800,7.3321174800,7.2999590700,7.2999590700,817700,1860832.0000,后复权
2022-01-04,20220104145500000,sz.000413,7.3321174800,7.3321174800,7.2999590700,7.3321174800,2455500,5594737.0000,后复权
2022-01-04,20220104150000000,sz.000413,7.2999590700,7.3321174800,7.2999590700,7.3321174800,1747900,3984156.0000,后复权
2022-01-05,20220105093500000,sz.000413,7.3642758900,7.4285927100,7.3321174800,7.4285927100,5240100,12003377.0000,后复权
2022-01-05,20220105094000000,sz.000413,7.3964343000,7.4607511200,7.3642758900,7.3964343000,4606400,10616060.0000,后复权
2022-01-05,20220105094500000,sz.000413,7.3964343000,7.3964343000,7.3642758900,7.3964343000,2652600,6089836.0000,后复权
2022-01-05,20220105095000000,sz.000413,7.3642758900,7.3964343000,7.3321174800,7.3321174800,2179300,4979318.0000,后复权
2022-01-05,20220105095500000,sz.000413,7.3321174800,7.3642758900,7.2678006600,7.2678006600,4456400,10123901.0000,后复权
2022-01-05,20220105100000000,sz.000413,7.2678006600,7.3321174800,7.2678006600,7.2999590700,2792000,6339609.0000,后复权
2022-01-05,20220105100500000,sz.000413,7.2999590700,7.3321174800,7.2999590700,7.2999590700,931700,2115956.0000,后复权
2022-01-05,20220105101000000,sz.000413,7.2999590700,7.3321174800,7.2678006600,7.2999590700,1007800,2284444.0000,后复权
2022-01-05,20220105101500000,sz.000413,7.2678006600,7.2999590700,7.2678006600,7.2999590700,736200,1665261.0000,后复权
2022-01-05,20220105102000000,sz.000413,7.2678006600,7.2999590700,7.2034838400,7.2034838400,6296200,14186573.0000,后复权
2022-01-05,20220105102500000,sz.000413,7.2034838400,7.2678006600,7.2034838400,7.2356422500,2605003,5860649.0000,后复权
2022-01-05,20220105103000000,sz.000413,7.2356422500,7.2678006600,7.2034838400,7.2034838400,1036897,2332259.0000,后复权
2022-01-05,20220105103500000,sz.000413,7.2034838400,7.2678006600,7.2034838400,7.2678006600,2074314,4662905.0000,后复权
2022-01-05,20220105104000000,sz.000413,7.2678006600,7.2678006600,7.2356422500,7.2678006600,810600,1825889.0000,后复权
2022-01-05,20220105104500000,sz.000413,7.2356422500,7.2999590700,7.2356422500,7.2999590700,2605600,5888789.0000,后复权
2022-01-05,20220105105000000,sz.000413,7.2999590700,7.2999590700,7.2678006600,7.2678006600,686000,1554897.0000,后复权
2022-01-05,20220105105500000,sz.000413,7.2678006600,7.2999590700,7.2356422500,7.2678006600,1404600,3176645.0000,后复权
2022-01-05,20220105110000000,sz.000413,7.2678006600,7.2999590700,7.2678006600,7.2678006600,455700,1031565.0000,后复权
2022-01-05,20220105110500000,sz.000413,7.2678006600,7.2999590700,7.2678006600,7.2999590700,373800,845981.0000,后复权
2022-01-05,20220105111000000,sz.000413,7.2999590700,7.2999590700,7.2678006600,7.2678006600,449400,1016023.0000,后复权
2022-01-05,20220105111500000,sz.000413,7.2678006600,7.2999590700,7.2356422500,7.2356422500,963100,2170920.0000,后复权
2022-01-05,20220105112000000,sz.000413,7.2678006600,7.2678006600,7.2356422500,7.2678006600,2166500,4875050.0000,后复权
2022-01-05,20220105112500000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2356422500,398500,897476.0000,后复权
2022-01-05,20220105113000000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2678006600,322700,726778.0000,后复权
2022-01-05,20220105130500000,sz.000413,7.2356422500,7.2678006600,7.2034838400,7.2034838400,1054200,2370898.0000,后复权
2022-01-05,20220105131000000,sz.000413,7.2356422500,7.2356422500,7.2034838400,7.2356422500,585700,1316887.0000,后复权
2022-01-05,20220105131500000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2678006600,229400,517193.0000,后复权
2022-01-05,20220105132000000,sz.000413,7.2678006600,7.2678006600,7.2356422500,7.2356422500,656300,1479684.0000,后复权
2022-01-05,20220105132500000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2356422500,786700,1770586.0000,后复权
2022-01-05,20220105133000000,sz.000413,7.2356422500,7.2678006600,7.2034838400,7.2034838400,768500,1725935.0000,后复权
2022-01-05,20220105133500000,sz.000413,7.2034838400,7.2356422500,7.2034838400,7.2034838400,539300,1209634.0000,后复权
2022-01-05,20220105134000000,sz.000413,7.2356422500,7.2356422500,7.2034838400,7.2034838400,752300,1686288.0000,后复权
2022-01-05,20220105134500000,sz.000413,7.2034838400,7.2678006600,7.2034838400,7.2678006600,1443100,3245744.0000,后复权
2022-01-05,20220105135000000,sz.000413,7.2678006600,7.2678006600,7.2356422500,7.2356422500,166800,375955.0000,后复权
2022-01-05,20220105135500000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2356422500,334100,752491.0000,后复权
2022-01-05,20220105140000000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2356422500,1434300,3227720.0000,后复权
2022-01-05,20220105140500000,sz.000413,7.2356422500,7.2678006600,7.2034838400,7.2356422500,432800,973556.0000,后复权
2022-01-05,20220105141000000,sz.000413,7.2356422500,7.2678006600,7.2034838400,7.2356422500,471400,1060721.0000,后复权
2022-01-05,20220105141500000,sz.000413,7.2356422500,7.2678006600,7.2034838400,7.2356422500,477700,1074474.0000,后复权
2022-01-05,20220105142000000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2678006600,213400,481020.0000,后复权
2022-01-05,20220105142500000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2356422500,441100,992977.0000,后复权
2022-01-05,20220105143000000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2356422500,412500,930113.0000,后复权
2022-01-05,20220105143500000,sz.000413,7.2678006600,7.2678006600,7.2356422500,7.2678006600,856200,1929289.0000,后复权
2022-01-05,20220105144000000,sz.000413,7.2678006600,7.2678006600,7.2356422500,7.2356422500,479100,1079728.0000,后复权
2022-01-05,20220105144500000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2356422500,333300,751287.0000,后复权
2022-01-05,20220105145000000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2678006600,631500,1425210.0000,后复权
2022-01-05,20220105145500000,sz.000413,7.2356422500,7.2678006600,7.2356422500,7.2678006600,1332200,3001424.0000,后复权
2022-01-05,20220105150000000,sz.000413,7.2678006600,7.2678006600,7.2356422500,7.2678006600,860600,1942809.0000,后复权
2022-01-06,20220106093500000,sz.000413,7.2356422500,7.2678006600,7.2034838400,7.2678006600,2341700,5269711.0000,后复权
2022-01-06,20220106094000000,sz.000413,7.2356422500,7.4285927100,7.2356422500,7.3642758900,8966935,20520372.0000,后复权
2022-01-06,20220106094500000,sz.000413,7.3964343000,7.4607511200,7.3642758900,7.4285927100,14660100,33860497.0000,后复权
2022-01-06,20220106095000000,sz.000413,7.4285927100,7.4285927100,7.3964343000,7.4285927100,4236500,9777352.0000,后复权
2022-01-06,20220106095500000,sz.000413,7.3964343000,7.4285927100,7.3642758900,7.3642758900,2580400,5939008.0000,后复权
2022-01-06,20220106100000000,sz.000413,7.3642758900,7.3964343000,7.3642758900,7.3964343000,1645300,3775791.0000,后复权
2022-01-06,20220106100500000,sz.000413,7.3642758900,7.3964343000,7.3321174800,7.3642758900,2944900,6742919.0000,后复权
2022-01-06,20220106101000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3642758900,1279500,2922351.0000,后复权
2022-01-06,20220106101500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3321174800,902000,2059766.0000,后复权
2022-01-06,20220106102000000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3321174800,763000,1742633.0000,后复权
2022-01-06,20220106102500000,sz.000413,7.3642758900,7.3964343000,7.3321174800,7.3642758900,3707600,8498269.0000,后复权
2022-01-06,20220106103000000,sz.000413,7.3964343000,7.3964343000,7.3642758900,7.3964343000,1030000,2360627.0000,后复权
2022-01-06,20220106103500000,sz.000413,7.3964343000,7.3964343000,7.3642758900,7.3964343000,439700,1009945.0000,后复权
2022-01-06,20220106104000000,sz.000413,7.3964343000,7.3964343000,7.3642758900,7.3642758900,459100,1052669.0000,后复权
2022-01-06,20220106104500000,sz.000413,7.3642758900,7.3964343000,7.3642758900,7.3642758900,1633600,3741069.0000,后复权
2022-01-06,20220106105000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3321174800,496000,1132152.0000,后复权
2022-01-06,20220106105500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3321174800,403500,923446.0000,后复权
2022-01-06,20220106110000000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3321174800,611100,1394140.0000,后复权
2022-01-06,20220106110500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,415000,948434.0000,后复权
2022-01-06,20220106111000000,sz.000413,7.3642758900,7.3642758900,7.3321174800,7.3321174800,466600,1065578.0000,后复权
2022-01-06,20220106111500000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3321174800,203700,465591.0000,后复权
2022-01-06,20220106112000000,sz.000413,7.3321174800,7.3642758900,7.3321174800,7.3642758900,303500,692938.0000,后复权
