交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000403,133.0921937000,135.4130184300,132.8553748500,134.9393807300,448300,12724214.0000,后复权
2022-01-04,20220104094000000,sz.000403,135.1761995800,135.6972010500,134.9393807300,135.0814720400,214600,6128292.0000,后复权
2022-01-04,20220104094500000,sz.000403,135.1288358100,135.2709271200,134.0868328700,134.5131068000,120900,3436037.0000,后复权
2022-01-04,20220104095000000,sz.000403,134.4183792600,135.3182908900,134.1341966400,135.2235633500,161100,4584294.0000,后复权
2022-01-04,20220104095500000,sz.000403,135.1761995800,135.8866561300,134.9393807300,135.6972010500,245800,7031086.0000,后复权
2022-01-04,20220104100000000,sz.000403,135.7445648200,135.7445648200,135.0341082700,135.4130184300,96200,2749658.0000,后复权
2022-01-04,20220104100500000,sz.000403,135.4130184300,136.4076576000,135.3182908900,136.1234749800,310920,8922823.0000,后复权
2022-01-04,20220104101000000,sz.000403,136.1234749800,136.8812953000,135.9340199000,136.4076576000,133000,3831525.0000,后复权
2022-01-04,20220104101500000,sz.000403,136.4076576000,136.6918402200,135.7919285900,135.7919285900,109600,3150193.0000,后复权
2022-01-04,20220104102000000,sz.000403,135.7919285900,136.1708387500,135.2235633500,135.7919285900,125800,3601364.0000,后复权
2022-01-04,20220104102500000,sz.000403,135.8392923600,136.1234749800,135.0341082700,135.4130184300,28100,803584.0000,后复权
2022-01-04,20220104103000000,sz.000403,135.4130184300,135.7919285900,134.7972894200,135.5551097400,111764,3188967.0000,后复权
2022-01-04,20220104103500000,sz.000403,135.5551097400,136.9286590700,135.5551097400,136.1708387500,186859,5385702.0000,后复权
2022-01-04,20220104104000000,sz.000403,136.1708387500,136.6444764500,136.1234749800,136.5971126800,38300,1103277.0000,后复权
2022-01-04,20220104104500000,sz.000403,136.5971126800,136.6444764500,136.0287474400,136.1708387500,34900,1003765.0000,后复权
2022-01-04,20220104105000000,sz.000403,136.1708387500,136.2655662900,135.8866561300,135.9813836700,31200,895980.0000,后复权
2022-01-04,20220104105500000,sz.000403,136.2655662900,137.4970243100,135.9813836700,136.9286590700,634033,18330508.0000,后复权
2022-01-04,20220104110000000,sz.000403,136.9286590700,136.9286590700,136.6444764500,136.7392039900,11500,332193.0000,后复权
2022-01-04,20220104110500000,sz.000403,136.8812953000,136.8812953000,136.1708387500,136.1708387500,38100,1099628.0000,后复权
2022-01-04,20220104111000000,sz.000403,136.1708387500,136.5023851400,135.6024735100,135.6024735100,64800,1858969.0000,后复权
2022-01-04,20220104111500000,sz.000403,135.5551097400,135.6972010500,135.2235633500,135.6024735100,63900,1826651.0000,后复权
2022-01-04,20220104112000000,sz.000403,135.6024735100,135.6024735100,134.7972894200,134.8446531900,62800,1790834.0000,后复权
2022-01-04,20220104112500000,sz.000403,134.8446531900,134.9867445000,134.7025618800,134.7499256500,49400,1406112.0000,后复权
2022-01-04,20220104113000000,sz.000403,134.7499256500,135.2235633500,134.6551981100,134.6551981100,29100,827961.0000,后复权
2022-01-04,20220104130500000,sz.000403,134.6551981100,135.0814720400,134.4657430300,134.5131068000,136400,3877187.0000,后复权
2022-01-04,20220104131000000,sz.000403,134.7025618800,135.2235633500,134.6551981100,135.2235633500,41300,1177025.0000,后复权
2022-01-04,20220104131500000,sz.000403,135.3182908900,135.3182908900,134.8920169600,134.8920169600,22100,630374.0000,后复权
2022-01-04,20220104132000000,sz.000403,134.8920169600,135.2709271200,134.7972894200,135.1761995800,27100,772426.0000,后复权
2022-01-04,20220104132500000,sz.000403,135.2235633500,135.6972010500,135.2235633500,135.6972010500,55400,1585109.0000,后复权
2022-01-04,20220104133000000,sz.000403,135.6972010500,136.0287474400,135.4603822000,135.8866561300,52100,1493411.0000,后复权
2022-01-04,20220104133500000,sz.000403,135.9340199000,136.2655662900,135.9340199000,136.0761112100,46800,1344735.0000,后复权
2022-01-04,20220104134000000,sz.000403,136.0761112100,136.0761112100,135.7445648200,135.8866561300,35300,1012407.0000,后复权
2022-01-04,20220104134500000,sz.000403,135.9340199000,136.3129300600,135.8866561300,136.0287474400,48244,1386256.0000,后复权
2022-01-04,20220104135000000,sz.000403,136.0287474400,136.0761112100,135.8392923600,136.0287474400,14300,410524.0000,后复权
2022-01-04,20220104135500000,sz.000403,136.0287474400,136.1708387500,135.9340199000,136.0761112100,22100,634821.0000,后复权
2022-01-04,20220104140000000,sz.000403,136.0761112100,136.5497489100,136.0761112100,136.5497489100,75100,2161839.0000,后复权
2022-01-04,20220104140500000,sz.000403,136.5497489100,136.5971126800,136.1708387500,136.5497489100,90100,2594795.0000,后复权
2022-01-04,20220104141000000,sz.000403,136.5497489100,136.5497489100,136.1708387500,136.4076576000,37500,1079487.0000,后复权
2022-01-04,20220104141500000,sz.000403,136.5023851400,136.5023851400,135.9340199000,136.1708387500,45100,1297151.0000,后复权
2022-01-04,20220104142000000,sz.000403,136.1708387500,136.4076576000,135.9340199000,136.2655662900,62500,1797738.0000,后复权
2022-01-04,20220104142500000,sz.000403,136.3129300600,136.9286590700,136.2655662900,136.8339315300,173900,5016658.0000,后复权
2022-01-04,20220104143000000,sz.000403,136.8339315300,136.9286590700,136.6444764500,136.6444764500,90782,2622504.0000,后复权
2022-01-04,20220104143500000,sz.000403,136.6444764500,136.8339315300,136.4076576000,136.5023851400,60500,1744283.0000,后复权
2022-01-04,20220104144000000,sz.000403,136.5971126800,136.5971126800,136.1234749800,136.1234749800,59700,1718118.0000,后复权
2022-01-04,20220104144500000,sz.000403,136.1708387500,136.3602938300,136.0761112100,136.2655662900,46100,1325608.0000,后复权
2022-01-04,20220104145000000,sz.000403,136.2655662900,136.9286590700,136.1234749800,136.7392039900,225700,6512193.0000,后复权
2022-01-04,20220104145500000,sz.000403,136.7865677600,137.1181141500,136.6444764500,136.9760228400,235400,6807658.0000,后复权
2022-01-04,20220104150000000,sz.000403,137.0233866100,137.1181141500,136.6444764500,136.6918402200,120800,3494177.0000,后复权
2022-01-05,20220105093500000,sz.000403,136.8812953000,136.8812953000,132.9974661600,134.0394691000,307900,8740302.0000,后复权
2022-01-05,20220105094000000,sz.000403,133.9921053300,134.5604705700,133.8026502500,134.2762879500,175500,4965579.0000,后复权
2022-01-05,20220105094500000,sz.000403,134.3236517200,134.3236517200,133.6131951700,134.1341966400,132700,3751525.0000,后复权
2022-01-05,20220105095000000,sz.000403,134.1341966400,134.1341966400,133.1395574700,133.2816487800,143100,4032837.0000,后复权
2022-01-05,20220105095500000,sz.000403,133.1869212400,133.3763763200,133.0921937000,133.3290125500,173200,4869352.0000,后复权
2022-01-05,20220105100000000,sz.000403,133.3290125500,133.5658314000,133.0921937000,133.0921937000,61700,1736050.0000,后复权
2022-01-05,20220105100500000,sz.000403,133.1395574700,133.3290125500,132.6185560000,132.7132835400,159800,4486866.0000,后复权
2022-01-05,20220105101000000,sz.000403,132.7132835400,132.7132835400,132.2870096100,132.7132835400,140400,3927412.0000,后复权
2022-01-05,20220105101500000,sz.000403,132.7132835400,132.8553748500,132.5711922300,132.6659197700,43500,1218470.0000,后复权
2022-01-05,20220105102000000,sz.000403,132.6659197700,132.8553748500,132.3817371500,132.7132835400,122400,3426263.0000,后复权
2022-01-05,20220105102500000,sz.000403,132.7132835400,132.8080110800,132.6185560000,132.6659197700,11500,322186.0000,后复权
2022-01-05,20220105103000000,sz.000403,132.6659197700,132.7132835400,132.4291009200,132.5238284600,53800,1505691.0000,后复权
2022-01-05,20220105103500000,sz.000403,132.4764646900,133.0921937000,132.4764646900,132.8080110800,51400,1439677.0000,后复权
2022-01-05,20220105104000000,sz.000403,132.8553748500,132.9501023900,132.6185560000,132.6659197700,17200,482100.0000,后复权
2022-01-05,20220105104500000,sz.000403,132.7132835400,132.8553748500,132.5238284600,132.5711922300,29800,834690.0000,后复权
2022-01-05,20220105105000000,sz.000403,132.5711922300,132.6185560000,132.3817371500,132.3817371500,48000,1342699.0000,后复权
2022-01-05,20220105105500000,sz.000403,132.3817371500,132.7132835400,132.3817371500,132.5238284600,28500,797360.0000,后复权
2022-01-05,20220105110000000,sz.000403,132.5238284600,132.6185560000,132.3817371500,132.4764646900,36300,1015357.0000,后复权
2022-01-05,20220105110500000,sz.000403,132.4764646900,132.5711922300,132.2870096100,132.2870096100,49600,1386368.0000,后复权
2022-01-05,20220105111000000,sz.000403,132.3343733800,132.3343733800,131.9554632200,132.0501907600,74100,2067155.0000,后复权
2022-01-05,20220105111500000,sz.000403,132.0501907600,132.0975545300,131.5765530600,131.8133719100,126500,3519805.0000,后复权
2022-01-05,20220105112000000,sz.000403,131.8133719100,132.0975545300,131.7186443700,131.7660081400,35700,994085.0000,后复权
2022-01-05,20220105112500000,sz.000403,131.7660081400,132.0501907600,131.6712806000,132.0501907600,30500,848987.0000,后复权
2022-01-05,20220105113000000,sz.000403,132.0501907600,132.3817371500,131.8133719100,131.8133719100,34100,950518.0000,后复权
2022-01-05,20220105130500000,sz.000403,131.8133719100,132.2870096100,131.6712806000,131.7186443700,85244,2373187.0000,后复权
2022-01-05,20220105131000000,sz.000403,131.8607356800,132.0028269900,131.6712806000,131.7186443700,41500,1155234.0000,后复权
2022-01-05,20220105131500000,sz.000403,131.7186443700,132.3343733800,131.5291892900,131.9080994500,99200,2758118.0000,后复权
2022-01-05,20220105132000000,sz.000403,131.9080994500,132.1449183000,131.8133719100,131.9554632200,33700,938934.0000,后复权
2022-01-05,20220105132500000,sz.000403,131.9554632200,132.0028269900,131.5765530600,131.6239168300,51000,1418873.0000,后复权
2022-01-05,20220105133000000,sz.000403,131.6239168300,131.7660081400,131.2450066700,131.2923704400,136600,3793387.0000,后复权
2022-01-05,20220105133500000,sz.000403,131.2450066700,131.6712806000,131.2450066700,131.3397342100,47500,1317342.0000,后复权
2022-01-05,20220105134000000,sz.000403,131.2450066700,131.2923704400,131.0081878200,131.2923704400,64800,1794559.0000,后复权
2022-01-05,20220105134500000,sz.000403,131.2923704400,131.4818255200,131.1976429000,131.2450066700,47300,1311094.0000,后复权
2022-01-05,20220105135000000,sz.000403,131.1976429000,131.2923704400,130.8187327400,130.9608240500,68900,1906436.0000,后复权
2022-01-05,20220105135500000,sz.000403,130.9608240500,132.3343733800,130.8187327400,131.5291892900,105800,2936984.0000,后复权
2022-01-05,20220105140000000,sz.000403,131.5291892900,131.9554632200,131.5291892900,131.6239168300,96500,2688163.0000,后复权
2022-01-05,20220105140500000,sz.000403,131.6239168300,132.5711922300,131.5291892900,132.2396458400,122400,3417899.0000,后复权
2022-01-05,20220105141000000,sz.000403,132.2396458400,132.5238284600,132.1449183000,132.4764646900,66600,1861581.0000,后复权
2022-01-05,20220105141500000,sz.000403,131.8607356800,134.0394691000,131.8607356800,133.6605589400,233200,6560636.0000,后复权
2022-01-05,20220105142000000,sz.000403,133.6605589400,134.0394691000,133.0448299300,133.1869212400,126500,3569297.0000,后复权
2022-01-05,20220105142500000,sz.000403,133.1869212400,133.6131951700,132.6185560000,132.6185560000,77100,2168966.0000,后复权
2022-01-05,20220105143000000,sz.000403,132.6185560000,132.7606473100,132.2396458400,132.6185560000,85900,2402055.0000,后复权
2022-01-05,20220105143500000,sz.000403,132.6185560000,132.6185560000,131.8133719100,132.0501907600,137500,3829507.0000,后复权
2022-01-05,20220105144000000,sz.000403,132.0501907600,132.1449183000,131.6712806000,131.7186443700,55200,1537464.0000,后复权
2022-01-05,20220105144500000,sz.000403,131.7186443700,132.0975545300,131.7186443700,131.8607356800,65534,1823972.0000,后复权
2022-01-05,20220105145000000,sz.000403,132.0501907600,132.4764646900,131.9080994500,132.2396458400,77337,2158700.0000,后复权
2022-01-05,20220105145500000,sz.000403,132.1449183000,132.2870096100,131.6712806000,131.8133719100,97413,2714025.0000,后复权
2022-01-05,20220105150000000,sz.000403,131.8133719100,132.1922820700,131.8133719100,131.9080994500,58881,1640218.0000,后复权
