交易日期,交易时间,证券代码,开盘价,最高价,最低价,收盘价,成交量,成交额,复权状态
2022-01-04,20220104093500000,sz.000400,152.6215576500,153.4417886700,151.1568594000,151.1568594000,2404200,62396548.0000,后复权
2022-01-04,20220104094000000,sz.000400,151.1568594000,152.4457938600,151.0396835400,152.4457938600,1340463,34698473.0000,后复权
2022-01-04,20220104094500000,sz.000400,152.7973214400,152.9144973000,150.3366283800,150.3366283800,1295000,33408214.0000,后复权
2022-01-04,20220104095000000,sz.000400,150.2780404500,151.0396835400,149.7507490800,151.0396835400,1425400,36543731.0000,后复权
2022-01-04,20220104095500000,sz.000400,150.9225076800,150.9225076800,149.2820456400,149.3406335700,1316900,33679275.0000,后复权
2022-01-04,20220104100000000,sz.000400,149.2820456400,149.3406335700,148.2860508300,148.4618146200,1885301,47878690.0000,后复权
2022-01-04,20220104100500000,sz.000400,148.5204025500,149.3992215000,148.2860508300,148.8133422000,1239856,31477453.0000,后复权
2022-01-04,20220104101000000,sz.000400,148.8133422000,148.8133422000,147.1728801600,147.1728801600,2139200,53995120.0000,后复权
2022-01-04,20220104101500000,sz.000400,147.1728801600,147.9931111800,147.0557043000,147.8173473900,1754665,44169280.0000,后复权
2022-01-04,20220104102000000,sz.000400,147.8759353200,147.8759353200,146.9971163700,147.3486439500,1203050,30260128.0000,后复权
2022-01-04,20220104102500000,sz.000400,147.3486439500,149.2820456400,147.0557043000,149.2820456400,947613,23899984.0000,后复权
2022-01-04,20220104103000000,sz.000400,149.1062818500,149.1062818500,148.4618146200,148.5204025500,806400,20488000.0000,后复权
2022-01-04,20220104103500000,sz.000400,148.4618146200,148.5789904800,147.5829956700,147.8173473900,473100,11968304.0000,后复权
2022-01-04,20220104104000000,sz.000400,147.8173473900,148.4032266900,147.4658198100,148.4032266900,513100,12943216.0000,后复权
2022-01-04,20220104104500000,sz.000400,148.4618146200,148.4618146200,147.2900560200,147.8173473900,464900,11715424.0000,后复权
2022-01-04,20220104105000000,sz.000400,147.8173473900,147.8759353200,147.4072318800,147.5829956700,858494,21626080.0000,后复权
2022-01-04,20220104105500000,sz.000400,147.5829956700,147.8759353200,145.8839457000,146.1182974200,3488200,87342320.0000,后复权
2022-01-04,20220104110000000,sz.000400,145.8839457000,146.4698250000,144.7121871000,146.1182974200,2209800,54910656.0000,后复权
2022-01-04,20220104110500000,sz.000400,146.1182974200,146.1768853500,144.1263078000,144.4192474500,1689300,41877936.0000,后复权
2022-01-04,20220104111000000,sz.000400,144.4192474500,145.5324181200,144.1263078000,145.0637146800,1801623,44611008.0000,后复权
